Delta i (deg),Rayleigh (log-U Pr),Rayleigh (TG Pr),Gaussian (log-U Pr),Gaussian (TG Pr),Tr. Gaussian (U Pr)
3.1,0.019819537402765437,0.0194148473461227,0.0015906266276506285,0.006760371225986687,0.059727698633363385
3.2,0.020416391693063765,0.020000390760041703,0.0016988888520921396,0.007008490420709024,0.05927714894590513
3.3000000000000003,0.021009295093888235,0.020582143506806296,0.0018135451279477405,0.007263650104120091,0.05882999712844041
3.4000000000000004,0.021598138816283214,0.021160000910220664,0.0019348996156550928,0.007525958826044076,0.05838621756160468
3.5,0.022182815378386726,0.021733859522490483,0.0020632657529649568,0.007795522861410144,0.0579457848192063
3.6,0.02276321863796842,0.02230361715494454,0.0021989661790875704,0.008072446004966089,0.05750867366671695
3.7,0.023339243824364746,0.022869172908201382,0.002342332628205817,0.008356829362198125,0.05707485905969733
3.8000000000000003,0.023910787569798087,0.023430427201768737,0.0024937057906764945,0.008648771136684146,0.05664431614275499
3.9000000000000004,0.024477747940066786,0.02398728180306354,0.0026534351402556673,0.008948366414123037,0.056217020247549404
4.0,0.025040024464593347,0.0245396398558409,0.0028194689643586328,0.009255706943298199,0.05579294689187354
4.1000000000000005,0.025597518165818713,0.025087405908020576,0.0029926832512013972,0.009570880914248556,0.055372071778195524
4.2,0.026150131587930493,0.025630485938899758,0.0031749112370051376,0.00989397273393541,0.05495437079181301
4.3,0.026697768824913856,0.026168787385741722,0.003367753432565905,0.010225062799708817,0.05453982000005585
4.4,0.02724033554791375,0.026702219169729695,0.0035766554927597295,0.010564227270891563,0.05412839565058651
4.5,0.027777739031897813,0.02723069172127599,0.0037964281247365866,0.010910608655446848,0.05372007417009225
4.6000000000000005,0.02830988818160971,0.027754117004676927,0.004027490291594488,0.011262847924852734,0.05331483216300932
4.7,0.02883669355680273,0.028272408542103923,0.004270267397613239,0.011623198864780042,0.0529126464101098
4.800000000000001,0.02935806739674437,0.02878548143692213,0.0045251907169541776,0.011991715687268433,0.05251349386722105
4.9,0.029873923643982617,0.029293252396327844,0.004792696771152849,0.0123684473530631,0.05211735166371618
5.0,0.03038417796736532,0.02979563975329668,0.005069886185356893,0.012755317499907007,0.05172419710175212
5.1000000000000005,0.03088874778430431,0.03029256348783456,0.005359942192251826,0.013161882717896896,0.051334007654162316
5.2,0.03138755228227646,0.03078394524752419,0.005663546814821306,0.01356872395407966,0.05094676096380874
5.300000000000001,0.03188051243955423,0.03126970836736,0.005981131739532219,0.013981067669445105,0.0505624348421792
5.4,0.032367551045158746,0.031749777888864905,0.006313129788844873,0.014399301448763112,0.05018100726779416
5.5,0.03284859271802877,0.03222408057848257,0.006659974027266244,0.014835084107799462,0.0498024563853399
5.6000000000000005,0.03332356392539952,0.03269254494523949,0.007022096816836125,0.015282051511474545,0.04942676050418659
5.7,0.03379239300038554,0.03315510125767114,0.007399928822372571,0.015735612554987906,0.049053898097260754
5.800000000000001,0.034255010158762575,0.03361168156000763,0.007793897967015271,0.016197568088207354,0.048683847799722645
5.9,0.034711347514943355,0.03406221968761357,0.0082044283388274,0.01666218008127935,0.04831658840783288
6.0,0.035161339097143154,0.03450665128167854,0.008631939049447323,0.01713899773053526,0.04795209887767149
6.1000000000000005,0.03560492086173114,0.034944913803153774,0.009076843046019634,0.017624441307806844,0.04759035832393408
6.2,0.036042030706763956,0.03537694654593197,0.009539545877881337,0.018118473058634246,0.04723134601884451
6.300000000000001,0.03647260848469858,0.035802690649267055,0.010020444419730955,0.018627329269443296,0.04687504139068792
6.4,0.03689659601428191,0.03622208910943116,0.010519925553266316,0.019144434428985287,0.04652142402310575
6.5,0.037313937091614735,0.03663508679060684,0.011038364809539025,0.019670207849768,0.04617047365339169
6.6000000000000005,0.03772457750038871,0.03704163043501237,0.011576124974539494,0.02019973859106755,0.04582217017169556
6.7,0.03812846502129473,0.03744166867225898,0.01213355466079441,0.02074786765399489,0.04547649361986803
6.800000000000001,0.03852554944060209,0.03783515202793881,0.012710986848027756,0.021304576271074533,0.04513342419000635
6.9,0.03891578255790806,0.03822203293144302,0.013306201595201239,0.021852606493189104,0.044792942223654174
7.0,0.03929911819305786,0.038602265723009954,0.013913082692761886,0.022401823373521902,0.044455028210550154
7.1000000000000005,0.039675512192235515,0.03897580666000318,0.014540042775123864,0.022949467801829358,0.044119662787490986
7.2,0.04004492243322659,0.0393426139224204,0.015187316722381874,0.023483013501025538,0.0437868267372237
7.300000000000001,0.04040730882985416,0.03970264761763395,0.015855117379505325,0.024016718581904368,0.043456500987405534
7.4,0.040762633335589785,0.04005586978436416,0.016534316515815252,0.02455629709855524,0.04312866660949101
7.5,0.041110859946341685,0.04040224439588762,0.017228227047561794,0.025099935765711352,0.04280330481745288
7.6000000000000005,0.041451954702422855,0.04074173736248217,0.01794684440030745,0.02565043275135942,0.042480396967196264
7.7,0.041785885689702026,0.0410743165331113,0.0186874265778781,0.0262283124199025,0.042159924554866085
7.800000000000001,0.04211262303994112,0.041399951696350815,0.0194486394295873,0.02684310651239745,0.041841869216256045
7.9,0.04243213893032295,0.041718614580560975,0.020230528072738486,0.027459781647300764,0.0415262127256948
8.0,0.04274440758217353,0.04203027885330795,0.021033106908661184,0.028077300003069683,0.041212936994661734
8.1,0.04304940525888368,0.042334920120038214,0.021856358350063977,0.028700655225327706,0.040902024071188404
8.200000000000001,0.043347110263035046,0.04263251592201072,0.02271135855147848,0.029329623440654817,0.040593456138583735
8.3,0.04363750293273591,0.04292304573349123,0.023564697087973638,0.029944055768074067,0.04028721551445281
8.4,0.04392056563717286,0.04320649095821412,0.02448010640952427,0.030567875336018374,0.039983284649739756
8.5,0.044196282771384356,0.04348283492511689,0.0254250510084714,0.031196630578027393,0.03968164612766756
8.6,0.04446464075026302,0.04375206288335341,0.02639210725595387,0.03185184328368078,0.039382282662777504
8.700000000000001,0.0447256280017935,0.04401416199659186,0.027300631370676808,0.032506485303151506,0.03908517709979659
8.8,0.044979234959533376,0.044269121336603816,0.02823074556331044,0.0331519448171418,0.038790312413065915
8.9,0.045225454054344756,0.04451693187615149,0.029210972476332378,0.033800941684476914,0.03849767170495994
9.0,0.045464279705384705,0.04475758648117992,0.03018677553972961,0.034476396636836715,0.03820723820543496
9.1,0.0456957083103629,0.04499107990232187,0.03120405591203392,0.03515579945678775,0.03791899527080302
9.200000000000001,0.045919738235075155,0.04521740876572292,0.03227172782682519,0.035825307877513396,0.03763292638288442
9.3,0.046136369802222174,0.04543657156319501,0.03334009280284338,0.036491943226144866,0.03734901514799268
9.4,0.04634560527952257,0.04564856864170664,0.03442598472446824,0.037127653458505314,0.03706724529608164
9.5,0.04654744886713025,0.04585340219221847,0.035528826360769594,0.0377596078321055,0.036787600679678144
9.600000000000001,0.04674190668436583,0.04605107623787323,0.0366032448369779,0.03839231932835485,0.0365100652731434
9.700000000000001,0.04692898675577276,0.046241596621549114,0.03763837524040058,0.03902546837399466,0.036234623171570425
9.8,0.047108698996508505,0.04642497099278618,0.03869395236076312,0.039658729738932696,0.03596125859000741
9.9,0.047281055197081784,0.04660120879409552,0.03981402729596027,0.0403512352507042,0.03568995586247094
10.0,0.04744606900744712,0.046770321246661126,0.04099483682780029,0.04102795666344973,0.035420699441146966
10.100000000000001,0.04760375592046803,0.046932321335444886,0.04223336414540807,0.04172495361357906,0.0351534738952904
10.200000000000001,0.047754133254760626,0.047087223793704905,0.043388954903157535,0.042417457212404454,0.034888263910696105
10.3,0.04789722013692951,0.04723504508693831,0.04459742483994318,0.04312266770476197,0.034625054288420644
10.4,0.04803303748320832,0.047375803396259034,0.04573041034527253,0.043877634176307176,0.034363829944169276
10.5,0.04816160798051714,0.04750951860122221,0.04689268593340616,0.04462819793253349,0.03410457590750749
10.600000000000001,0.04828295606694956,0.04763621226210615,0.0481274845570481,0.045364964422072024,0.033847277320598404
10.700000000000001,0.04839710791170225,0.0477559076016639,0.04939048034242462,0.04607462495114323,0.033591919437835564
10.8,0.04850409139446006,0.04786862948635584,0.050736490383179456,0.04682676515771761,0.033338487624672175
10.9,0.04860393608424994,0.0479744044070755,0.0519568440144688,0.04756420449822431,0.03308696735692267
11.0,0.0486966732177772,0.04807326045938071,0.05323566515042094,0.048333980775501925,0.03283734421992995
11.100000000000001,0.04878233567725753,0.04816522732324241,0.054656599608342404,0.048980804660441093,0.03258960390765005
11.200000000000001,0.04886095796775887,0.04825033624232355,0.05581709590304541,0.04960291690905975,0.03234373222195293
11.3,0.048932576194066935,0.04832862000280089,0.05708553913505077,0.05026422087543518,0.03209971507164674
11.4,0.04899722803708838,0.048400112911742274,0.058404828097946775,0.050898054424988265,0.03185753847196465
11.5,0.04905495272980614,0.04846485077505254,0.05988001859750704,0.0515044535224652,0.03161718854336878
11.600000000000001,0.04910579103280113,0.048522870875000935,0.061044607326433506,0.052103853717621496,0.03137865151106278
11.700000000000001,0.04914978520935473,0.04857421194734335,0.06238571715194044,0.05269584448785049,0.031141913704100264
11.8,0.049186979000147,0.048618914158052584,0.06361769589788249,0.05328001669087862,0.030906961554573852
11.9,0.0492174175975649,0.04865701907967007,0.06488599092841152,0.05385596302958734,0.030673781596895256
12.0,0.04924114761963571,0.048688569667292556,0.06604930001219225,0.05442201611448593,0.030442360466967803
12.100000000000001,0.04925821708360027,0.04871361023420734,0.06729675558696581,0.05500459944496894,0.030212684901518478
12.200000000000001,0.049268675379141175,0.04873218642718957,0.06837911054783263,0.0555396492324063,0.02998474173710407
12.3,0.049272573241280856,0.048744345201475664,0.06963651477700941,0.05608144146705082,0.029758517909715558
12.4,0.04926996272296465,0.0487501347954262,0.07092760677503235,0.05665470386271294,0.029534000453767653
12.5,0.049260897167344046,0.04874960470489247,0.07201197327934358,0.057235355216821854,0.02931117650133236
12.600000000000001,0.04924543117977517,0.0487428056573004,0.07310689718672017,0.05779925304504937,0.02909003328167028
12.700000000000001,0.04922362059954784,0.04872978958546581,0.07421021702759627,0.058326826062228374,0.028870558120164584
12.8,0.04919552247136018,0.048710609601154975,0.07528527100212509,0.05884263315663613,0.028652738437848883
12.9,0.04916119501655433,0.048685319968404375,0.07631399257674765,0.05934627811643531,0.028436561750554156
13.0,0.04912069760412818,0.04865397607661369,0.0774390553623081,0.05984334486611511,0.028222015668259538
13.100000000000001,0.049074090721538434,0.04861663441342601,0.07846400227672051,0.06044393048909169,0.02800908789434373
13.200000000000001,0.04902143594531033,0.04857335253740915,0.07947324467529665,0.06093530682588146,0.027797766224881337
13.3,0.048962795911468945,0.04852418905055216,0.08054843875952489,0.06136570205187379,0.027588038547982228
13.4,0.04889823428580735,0.048469203570590785,0.08152435512925622,0.06179192621252115,0.027379892843047208
13.5,0.04882781573400677,0.04840845670317604,0.08246757526298293,0.0622253014024491,0.027173317180130125
13.600000000000001,0.04875160589162361,0.04834201001389947,0.08337669703507192,0.06264775463180977,0.02696829971921699
13.700000000000001,0.048669671333958414,0.04826992600018918,0.0841995521861376,0.06307236342583204,0.02676482870956066
13.8,0.04858207954582161,0.04819226806309025,0.08498780274260365,0.06348150811322852,0.026562892489020086
13.9,0.04848889889121097,0.04810910047894326,0.08570296833728913,0.06387485114971767,0.026362479483296102
14.0,0.04839019858291542,0.048020488370974695,0.08639840977225294,0.06425206658621857,0.02616357820553363
14.100000000000001,0.04828604865205978,0.04792649768081261,0.08704408698740383,0.0646128405186163,0.025966177255302907
14.200000000000001,0.048176519917605215,0.047827195139941214,0.0877054012615653,0.06495687152280324,0.02577026531822294
14.3,0.04806168395581953,0.047722648241107654,0.08834130496930531,0.06530105057573884,0.025575831165182108
14.4,0.04794161306973184,0.04761292520969433,0.08893032189924732,0.06559520045672433,0.025382863651754208
14.5,0.04781638025858574,0.04749809497507008,0.08934413779869313,0.06587109250821796,0.025191351717513598
14.600000000000001,0.04768605918730502,0.047378227141932974,0.08971783937582983,0.06609119445399267,0.02500128438544817
14.700000000000001,0.04755072415598576,0.04725339196165817,0.09005035290897953,0.06630318096940999,0.024812650761318673
14.8,0.047410450069428865,0.04712366030366322,0.09047086196668908,0.06651404244309084,0.024625440032922427
14.9,0.04726531240672621,0.0469891036268039,0.09083957727252248,0.0667048546233392,0.02443964146973363
15.0,0.047115387190914355,0.04684979395081297,0.09096513536776492,0.06687716127643323,0.02425524442205135
15.100000000000001,0.04696075095870874,0.04670580382779427,0.09101338572311235,0.0670219675091068,0.024072238320392632
15.200000000000001,0.04680148073033166,0.046557206313784655,0.09111856080270192,0.06713830739995583,0.023890612675140022
15.3,0.046637653979446955,0.046404074940395765,0.09120397989392146,0.06723578178436461,0.023710357075589248
15.4,0.04646934860321419,0.046246483686547546,0.09130720257007996,0.06731430796214562,0.023531461189637847
15.5,0.04629664289247476,0.04608450695030558,0.09136892307072116,0.06737381925100884,0.023353914763051358
15.600000000000001,0.0461196155020826,0.04591821952083361,0.0912673235846973,0.06741426508092743,0.023177707618898417
15.700000000000001,0.04593834542139135,0.04574769655047306,0.09118304126166847,0.06743561106575105,0.023002829656999745
15.8,0.04575291194491011,0.04557301352696047,0.09106254872525953,0.06743783905192535,0.022829270853317846
15.9,0.04556339464313959,0.04539424624579432,0.09089463517831115,0.06742094714422031,0.02265702125940394
16.0,0.04536987333360011,0.045211470782761914,0.09067956377951211,0.06738991184811523,0.022486071001756324
16.1,0.04517242805206283,0.045024763466637266,0.09041328265101284,0.06735078804587213,0.022316410281419632
16.2,0.044971139023995285,0.044834200852060316,0.09006706317231652,0.06728413741408865,0.02214802937327884
16.3,0.044766086636232154,0.0446398596926081,0.0896749833108492,0.06721123595840216,0.021980918625473893
16.400000000000002,0.044557351408881826,0.04444181691406761,0.08924794909919873,0.06711169559224464,0.02181506845905796
16.5,0.044345013967479294,0.04424014958792081,0.08879351480772174,0.0669847380830045,0.021650469367158073
16.6,0.0441291550153953,0.044034934905050865,0.08831003844959592,0.0668390432287965,0.02148711191467084
16.7,0.04390985530651207,0.043826250149679766,0.08787546639433197,0.06667473440250316,0.021324986737631477
16.8,0.04368719561817485,0.043614172673546045,0.0873983583464571,0.06649195052311935,0.021164084542629462
16.900000000000002,0.043461256724429034,0.043398779870332055,0.0868794363835075,0.06630985702440068,0.021004396106383195
17.0,0.04323211936955178,0.0431801491503494,0.08629468534499476,0.06611829208624109,0.020845912275105388
17.1,0.04299986424188737,0.042958357915491255,0.08552436432519406,0.06588062606187484,0.02068862396405586
17.2,0.04276312721911922,0.042733483534459854,0.08469116340699359,0.06564589661324471,0.02053252215697356
17.3,0.04252368377161768,0.04250560331827739,0.08380512685407912,0.0653818971464263,0.020377597905625777
17.400000000000002,0.04228051424316154,0.04227453617036299,0.08299783995465261,0.06508340892629046,0.02022384232912839
17.5,0.04203818344105897,0.042036606480110976,0.08208310597225324,0.0648148931877719,0.020071246613724746
17.6,0.041794638958300795,0.041798207650764016,0.08113866003527323,0.06447951964835613,0.019919802012011985
17.7,0.04154536530054731,0.041560561466785564,0.08022435443249473,0.06412751870543718,0.0197694998425068
17.8,0.04129353499207987,0.04132334231904666,0.07927889728460126,0.06375918219889998,0.019620331489319128
17.900000000000002,0.0410392273710108,0.04107951559836928,0.0782771217229226,0.0633600336384951,0.01947228840138801
18.0,0.040782521499038826,0.04083274939494468,0.0772478009433187,0.06297505987821914,0.019325362092199018
18.1,0.04052349613875262,0.040583590928923774,0.07625859225200388,0.06260702845435208,0.01917954413919966
18.2,0.040262229731318794,0.040332115940678565,0.07511740999465874,0.06217775223817186,0.01903482618336125
18.3,0.039998800374559676,0.040078399885216276,0.07409770781966038,0.061778974310049306,0.01889119992866519
18.400000000000002,0.039733285801426696,0.03982251791127635,0.07295094656057927,0.061350796472547806,0.01874865714166261
18.5,0.039465763358874154,0.03956454484078982,0.07183106747991763,0.06093434323270384,0.0186071896509937
18.6,0.0391963099871387,0.039304555148706,0.07075103596099488,0.06050395418826242,0.01846678934683545
18.7,0.0389250021994289,0.03904262294319124,0.06965735025960333,0.060018806189872334,0.018327448180631745
18.8,0.03865191606202911,0.03877882194620423,0.068517219275169,0.05952061720454447,0.018189158164445995
18.900000000000002,0.038377127174822306,0.038513225474452115,0.067296566673718,0.05899264726649163,0.01805191137054724
19.0,0.038100710652234936,0.03824590642073142,0.06605853452963181,0.05846297557050366,0.017915699931054782
19.1,0.03782274110460805,0.03797693723565746,0.06486032343673213,0.05791049061561123,0.01778051603734736
