Deltai (deg),e HBM 0,e HBM 1,e HBM 2,e HBM 3,e HBM 4,e HBM 5,e HBM 6,e HBM 7,e HBM 8,e HBM 9,e HBM 10,e HBM 11,e HBM 12,e HBM 13,e HBM 14,e HBM 15,e HBM 16,e HBM 17,e HBM 18,e HBM 19,e HBM 20,e HBM 21,e HBM 22,e HBM 23,e HBM 24,e HBM 25,e HBM 26,e HBM 27,e HBM 28,e HBM 29,e HBM 30,e HBM 31,e HBM 32,e HBM 33,e HBM 34,e HBM 35,e HBM 36,e HBM 37,e HBM 38,e HBM 39,e HBM 40,e HBM 41,e HBM 42,e HBM 43,e HBM 44,e HBM 45,e HBM 46,e HBM 47,e HBM 48,e HBM 49,e HBM 50,e HBM 51,e HBM 52,e HBM 53,e HBM 54,e HBM 55,e HBM 56,e HBM 57,e HBM 58,e HBM 59,e HBM 60,e HBM 61,e HBM 62,e HBM 63,e HBM 64,e HBM 65,e HBM 66,e HBM 67,e HBM 68,e HBM 69,e HBM 70,e HBM 71,e HBM 72,e HBM 73,e HBM 74,e HBM 75,e HBM 76,e HBM 77,e HBM 78,e HBM 79,e HBM 80,e HBM 81,e HBM 82,e HBM 83,e HBM 84,e HBM 85,e HBM 86,e HBM 87,e HBM 88,e HBM 89,e HBM 90,e HBM 91,e HBM 92,e HBM 93,e HBM 94,e HBM 95,e HBM 96,e HBM 97,e HBM 98,e HBM 99
24.5,0.007865612770193287,0.010507642428874614,0.01602206203434767,0.007317567910509001,0.008405645215944524,0.013235042037454237,0.011983666995837288,0.014067381898314567,0.012548773249340056,0.014406728080368128,0.013890944774091566,0.011043887249398674,0.012227467990754887,0.014991428310172973,0.011906154341216457,0.011148948190575327,0.013784035356062633,0.012647555222003944,0.012572745019896794,0.013614133151647952,0.010658926649361503,0.014479078236766158,0.009871235407935998,0.008481005106224971,0.012169204967163425,0.010911905254659621,0.015492895354693255,0.01617216918966781,0.010161481896124203,0.008636718319885633,0.010822868829581892,0.006043637223880715,0.010234286824003949,0.01435029996040683,0.01348698728540399,0.013488666153036778,0.015023614188837053,0.011194610200042742,0.013774790462415145,0.014042099189597177,0.011937281575971077,0.0132482045195065,0.015423703521915787,0.011493320300274293,0.012172869855719875,0.013294742198445588,0.014025044419884145,0.012922547634329786,0.01641581536356487,0.013227797824943809,0.01540889237007514,0.011042422373868047,0.010078443604236922,0.00792231709340174,0.006273564333374746,0.009691845988603351,0.016909932113146356,0.00767334780785829,0.007673225178334387,0.013357640172612855,0.015986332549947135,0.012538464093804656,0.011208629585823832,0.012949521875591105,0.016721201643188657,0.01563283919699846,0.011931887573266676,0.014357171651834347,0.009982263109930856,0.012808881581287216,0.015189195955927926,0.009647617085909362,0.01175481518688131,0.009688594762677576,0.015519982740387303,0.014730609020010433,0.011758035228538202,0.009404869125194277,0.01466431106095467,0.010127226711574963,0.00769793782333846,0.010537524424610924,0.009712310258210687,0.008110988804204376,0.013229355010321539,0.010959812781795565,0.011743927180419125,0.014652556963986853,0.01357328365166762,0.010428537235410184,0.012312153364252587,0.011892703247192913,0.011793232731335831,0.008438100602713463,0.011057418340776365,0.013297590776962723,0.01467816831912922,0.011791550139532692,0.011816587411544385,0.013470553536922223
25.0,0.005951008345650101,0.008289751581017966,0.013375489017546644,0.005527492020026887,0.0062976700725579145,0.010718116438419013,0.009614531759492709,0.011380467697893025,0.010075609772930679,0.01173980825402054,0.011366332671893494,0.008833547349373576,0.009781563008615286,0.012318622970118305,0.009464931733458344,0.008803389335856457,0.011160567551740632,0.010130829536914741,0.010112999725373436,0.011040534859121662,0.008318012090486946,0.011752939340675145,0.0077175322607985425,0.0063976807383601545,0.009605161155330206,0.008516706537212565,0.012699708924709402,0.01338313988399962,0.007849660567680113,0.006612606666858818,0.008432357438519904,0.004407340947314369,0.00800103966540251,0.011602576943245652,0.010934835582290863,0.010919069551275161,0.012173767537360929,0.00877832117102541,0.011199333364244666,0.011515499582952279,0.009502237481858411,0.01088511985057026,0.012705426008795068,0.009184653323636124,0.009597005068906456,0.010842230926340029,0.01137179839882949,0.010380291620314633,0.013870637421668018,0.010609139905751299,0.012620152961758732,0.008677186167200502,0.0077675752036501676,0.005933876276930308,0.004522590260144802,0.007427720851783869,0.014057687620222093,0.005732603928277449,0.005824552961782315,0.010688862657074963,0.013315502656378595,0.010008199517276276,0.008920541862773428,0.010504846709470172,0.013826721557094877,0.012863619334752345,0.009466206536740315,0.011741752999501011,0.007766352744558006,0.010356989264703553,0.012615824380851844,0.007544324590011389,0.009327055903762422,0.007455022585905874,0.012800729349418699,0.012055662643659175,0.009350303456054514,0.007227290278520367,0.011875501401489495,0.007849448385506684,0.00577979131427349,0.008287274819259829,0.0075283615884263605,0.006084700151568067,0.010674122579987042,0.008630301876542724,0.009244591270805007,0.0119793347186539,0.011022870364294399,0.008117663011063769,0.009915376458332481,0.009468278519850796,0.009345368413959398,0.006348531285018975,0.00874923892735756,0.010718896708726885,0.011894192491462504,0.009274680417603098,0.009312280100530503,0.010743331064073595
25.5,0.00443675942877958,0.006458986456922822,0.011058299733536359,0.004115202603967784,0.004643985013339317,0.0085820474993618,0.007624386653244707,0.009099620679490545,0.007994948622922642,0.00945998082053219,0.009201633052674152,0.00698448947618259,0.007731646344072842,0.010014675561349835,0.0074315363021565045,0.006863821352580669,0.008932763086563588,0.008017785687311848,0.008040180978704986,0.008852448279256199,0.006404415489358881,0.009430441644271734,0.005956135664524059,0.004752754353632,0.007482524183523586,0.006557716456774221,0.010295651608161599,0.010959840190773487,0.005978811960149897,0.004991940736874011,0.006480614356021142,0.003160957399480786,0.0061736281993257395,0.009270438132481518,0.008765831149192547,0.008738329920669844,0.009747902367957669,0.006792760696687312,0.00900412388661329,0.009344311975827019,0.007471451766717937,0.0088532032166166,0.010355655879864943,0.007253657901330513,0.007466809365721344,0.00874741437574999,0.00911506700639059,0.008239512668242927,0.01161688040600383,0.008406159253508542,0.0102220261454361,0.006730284077980053,0.005901700060581112,0.004375669979695968,0.0032025436654333447,0.005610132435070224,0.011566857956581168,0.0042160691256810075,0.004358493962050565,0.008447959042153964,0.010981921570743281,0.007890896289371676,0.0070146809639512605,0.008427714301417092,0.01131173297975217,0.010471499707569817,0.0074161466633631415,0.009498802659238333,0.005961855146546972,0.008280267280566623,0.010375483464553241,0.00582442130666429,0.0073087838799932355,0.005655348792675416,0.010447166469545357,0.009759034212679011,0.007344626801862763,0.005475626292380025,0.009504034315661658,0.006000567369391948,0.004273885440138492,0.006435035384356765,0.005756684101727773,0.004494011363671454,0.008512783750870228,0.006709375188655535,0.007181874330888318,0.00968657922671225,0.008851863693442092,0.006233660238025357,0.007894155886108489,0.007446183369427784,0.007312681395569195,0.004702820341076733,0.006837225656029874,0.008539399605811477,0.009525445025172772,0.007198860806216222,0.007243111121054871,0.0084599243481571
26.0,0.0032595566007350106,0.004970199925726999,0.009054291520576655,0.0030196461482909194,0.0033705732511790454,0.0067942676999451545,0.0059761302513096845,0.0071912239441483386,0.0062695199203052715,0.007537947631027972,0.007369965023343171,0.005459093620197574,0.006038481025199028,0.008055030248617928,0.005763082824512287,0.00528423452014323,0.007067649186920871,0.006269528647883867,0.006318115999163996,0.00701794318663238,0.004865117452229749,0.007479929882210907,0.0045376384787278,0.0034770884490475944,0.005752976843678811,0.004981308531333446,0.008254918705047187,0.008881920650418531,0.004490028513923393,0.0037156854885115986,0.00491296768876976,0.0022295867298070073,0.004701535577495711,0.0073197860530446555,0.006947962706790182,0.0069134913231233336,0.007713170314428512,0.005186967444532299,0.007158678687459241,0.00750283980238588,0.005802869300010197,0.0071278520679605465,0.008351294623916976,0.005661459605420321,0.0057331195357702425,0.006981730191199441,0.0072226469496653725,0.006462849688553149,0.009643657008348263,0.006580211590626005,0.008188201615986285,0.00515261622013206,0.004420470241729527,0.003176657835129352,0.0022276030624268526,0.004175986860623119,0.009419902457248512,0.0030524758842522684,0.0032151370747615323,0.006594633262775555,0.008968321314491245,0.006145475380524169,0.005450076283017001,0.006686733109412091,0.009155820446641219,0.008432861665215605,0.005737413552854603,0.007601103872180222,0.004515667289576311,0.006545513145855444,0.008449147825078046,0.004439328751228648,0.0056561045173243,0.004229529770121554,0.008436894787171995,0.007813902081842959,0.005698582488867841,0.004090041008750797,0.007516744452973831,0.004524286160053368,0.0031124799003512623,0.004933512003958252,0.004342485045397496,0.003267824739325366,0.00671053146307349,0.005149575256858194,0.005506347434452976,0.007746876341275806,0.007029185082028339,0.004722366872090828,0.006213316658582428,0.005784538141065929,0.005650326514894433,0.003430046996845406,0.0052769460234825365,0.0067236441027927595,0.007539157221782703,0.005513982323188307,0.005560315370089716,0.006577608238504958
26.5,0.002359763595337163,0.0037771999047601953,0.007341892434266441,0.002183849073906673,0.002407790994490887,0.00531831053855364,0.004629920826568454,0.005616925760846251,0.004858779238971299,0.005939495856509273,0.005840121903595359,0.004217865882040718,0.004659887509486415,0.006409926315564684,0.004414141577558089,0.004016966838268123,0.005527818646561124,0.004843801650625847,0.0049073304948075444,0.005500845704387718,0.0036463725433271876,0.0058646618868549265,0.003412513559892569,0.0025051496452933443,0.00436554175269007,0.003732880647463839,0.006545919415919243,0.007123050434753313,0.003324707864119344,0.0027269756942024295,0.003673941152482322,0.001546656362149343,0.003533818101894465,0.005711482358109723,0.005445094117611653,0.005407450909923335,0.006031012873900126,0.003908526742395719,0.005628159496636649,0.005960982075450265,0.004451837009076216,0.005680779716831617,0.006663736511878699,0.004366935717460206,0.004344137112954679,0.005512755576865321,0.005657684364011197,0.005009301169462115,0.007935113281901251,0.005088700758940567,0.006486631689077914,0.0038936966819886044,0.0032640701149232805,0.002270471863984392,0.0015220029080678721,0.003063469802993425,0.007592886333509493,0.0021756322756918676,0.0023380389014574054,0.005084497572380258,0.007251970539172628,0.004727629106189591,0.004183841350430113,0.005246893795026862,0.0073320190443428215,0.006718331872088138,0.00438318207036432,0.006016672145093636,0.0033747271108985357,0.005116012032847721,0.006812857929240977,0.0033405189700315354,0.004322763719984301,0.0031185092501977724,0.006741973947610219,0.006188344163590433,0.004367340207663542,0.003012014685913717,0.005875127898327346,0.0033644369075282008,0.0022323546638536567,0.0037344572375660728,0.003231456172919773,0.002339445604309395,0.005228632680804709,0.003902060334000534,0.004166440094379856,0.00612775320826713,0.00551957301284609,0.0035292368598249324,0.004834622585772346,0.004438905617138008,0.004311090160206165,0.0024631922637136337,0.0040223373480406,0.0052321745781206365,0.005897222835890279,0.004167769895506687,0.004212877782188548,0.005049443661123443
27.0,0.0016834328252677362,0.0028349976845366007,0.0058958848019998655,0.0015566498089188926,0.0016929177448440995,0.00411608209104592,0.003545401649800425,0.004336215925055678,0.0037212968795577272,0.004627854105630661,0.004578617535790525,0.0032214495830281235,0.003553163248055699,0.005046548703418002,0.003339279686747674,0.0030151884394556817,0.004273878993644258,0.0036975054480438137,0.0037673759528781925,0.004263067841963214,0.002696389480897551,0.004545361076384822,0.002533366729129004,0.0017774572913141424,0.0032695252071583453,0.002759653921791914,0.00513366352005699,0.0056530342002612975,0.0024273257866336516,0.0019733148448258884,0.002710073327308689,0.0010551811576934643,0.0026215241546122814,0.004404043668846788,0.004219265333340777,0.004181325027125132,0.004659970570735757,0.002906330581645136,0.0043756446119891995,0.004686231688470896,0.003373606284321999,0.004481756395760548,0.005261016255471002,0.0033289113325115256,0.003248423515844453,0.004306225093554739,0.004381137168468204,0.0038367260366680756,0.0064717785003450354,0.0038877539894253787,0.005081935195816149,0.0029042657816159114,0.00237602035850237,0.0015976499018875287,0.0010214758133132446,0.0022148104008465003,0.00605754823049365,0.0015265374993915662,0.001676073914537638,0.0038718986979635185,0.005806480237298507,0.0035924445977852633,0.0031734072111011466,0.004071689547765703,0.00580908988166949,0.005295028677214882,0.0033067272766004303,0.004710943589781709,0.0024884653229421123,0.003953738386275487,0.005439482885445562,0.0024816623174938103,0.0032627014465469776,0.0022668576371964416,0.00533103857686343,0.004847594937623661,0.0033061327481158885,0.0021868654733865943,0.004538063981081482,0.0024676256905445076,0.0015768587495784202,0.0027910321807849254,0.0023722049840236466,0.001648909242097809,0.004026848119028289,0.0029191054972602716,0.0031113036266637003,0.004793959514469276,0.004285842720109451,0.0026019945108506698,0.0037189724798558695,0.0033647700724603164,0.003248009820609535,0.0017416188313989559,0.0030280806104102656,0.004024017534291772,0.0045588939543981626,0.0031087003915282645,0.0031503837220376234,0.0038273049059428673
27.5,0.0011834241015368343,0.002101464577574329,0.004688969300226542,0.0010936061886227448,0.0011715342347831486,0.003149732418996759,0.002683463474902983,0.0033085634080098126,0.0028166685301440376,0.0035656880254460394,0.0035514261749653945,0.002432183066646479,0.0026769908786808926,0.003930895249200886,0.0024950225354672404,0.0022347591410350975,0.0032664821585715017,0.002788703272514683,0.0028586998365988086,0.0032665415739024616,0.0019672433637670564,0.0034823607218449487,0.0018565255162614365,0.0012419732456025994,0.002416752949339171,0.002012681225192567,0.00398183295587711,0.004439700456140594,0.0017473215609503454,0.0014079404754263076,0.0019719252426891173,0.0007079848363017271,0.0019194143817263835,0.003355882282874592,0.003232598880089195,0.0031964024088520044,0.0035580469664521536,0.0021325994562917078,0.003364029574438917,0.0036453857803172675,0.0025252722906153337,0.003500092899133526,0.004109692113432471,0.0025078681431962937,0.0023971673904839004,0.003327721953449392,0.0033538280576535105,0.002903855448486469,0.0052318260626180065,0.002934373872760541,0.003937478337813912,0.002138210800961157,0.0017050632981419442,0.0011067943065979054,0.0006734038932774174,0.0015780762184418342,0.0047831759014308655,0.001054431069481848,0.0011844692645545814,0.002912181739517525,0.00460343402083732,0.002696469594606033,0.002378232830802822,0.0031248641399364025,0.004553557266857455,0.004128531150601571,0.002463444348610738,0.0036486427153077324,0.0018105091927674629,0.0030211536645877294,0.0043002901050639645,0.0018201347415980256,0.0024320076624426965,0.0016245149627953622,0.0041711604784587806,0.003755982479439728,0.002472160309441237,0.0015653902015833076,0.0034640938809694915,0.0017850514978785925,0.00109697151461942,0.002059530598872049,0.0017179090328396244,0.001144221642666769,0.003065407859109281,0.0021559507769048337,0.0022929541502015216,0.00370941916739149,0.0032907676503849867,0.0018925023719969204,0.0028281644041731613,0.002519458064700858,0.0024163744188972344,0.0012124517665797459,0.0022513834767680934,0.0030587052713184648,0.0034830415450692424,0.0022881830969291844,0.0023251619558445438,0.002864287428300777
28.0,0.0008197895022767743,0.001538431154768983,0.0036931182811133973,0.0007572385766589175,0.0007979508958130297,0.002383101777852453,0.002007540439229437,0.002495079398315565,0.002106936445012721,0.002716693437278937,0.0027253807518411084,0.001815212740367189,0.001992831700596192,0.0030293122635968285,0.0018412437658891904,0.0016354867713537066,0.0024679024682853204,0.002078101721336929,0.0021440459759720365,0.0024747270254469834,0.001416078835375757,0.002637297239713378,0.0013430215012839117,0.0008546196456037456,0.0017631158433371707,0.0014481222419349812,0.0030544819632936336,0.0034505012512515572,0.0012401887556670584,0.0009904783808166377,0.001415338789834861,0.0004671804042577827,0.0013870395151614038,0.0025270518026642877,0.002448783178229042,0.0024156563379572815,0.0026845763695294844,0.001544208486741247,0.0025575238204077256,0.0028059312907434933,0.0018671564295603838,0.002705838817183261,0.00317641140248673,0.0018671715112149375,0.0017457444526127737,0.002544014900080375,0.0025380521648953767,0.0021717996385674492,0.004192200904489333,0.0021880484138712655,0.0030170770679357737,0.0015538339285599014,0.001206231110376562,0.0007548697506464401,0.00043607188548713984,0.0011081227371538154,0.0037382239316828916,0.0007169975042519655,0.0008251703590940448,0.0021633735165084342,0.0036137902624595528,0.0019992161099480848,0.001761006282937719,0.0023717653650620583,0.003531438960521308,0.003184514282699661,0.001812268927927566,0.002795288577429446,0.0012997088725474706,0.002282581092410515,0.003366276250488575,0.0013179426166246378,0.0017902938020204326,0.0011477450927317241,0.00322940334757247,0.0028784995263843403,0.0018259380985703297,0.0011047365288825418,0.0026132107840969717,0.0012735816375235092,0.00075157247783288,0.0015005058921450003,0.0012272756503634659,0.0007817235024867804,0.002306519782617543,0.0015720310915244594,0.0016677235760601539,0.0028388073112729584,0.0024985523442095344,0.0013579099662357024,0.0021262172550664394,0.0018635074591115484,0.0017751203087601718,0.0008310600161201933,0.0016531970352596486,0.002297817473282759,0.002629935106058075,0.0016620322592715325,0.0016937453702273418,0.0021164798355551395
28.5,0.0005596050433182651,0.0011122967940181017,0.0028806896553319307,0.0005167806413198287,0.0005349330176002781,0.0017827515315608806,0.0014844695178747867,0.0018597117037162689,0.0015575478602435624,0.0020467817335629974,0.0020692241891301943,0.0013391991053141007,0.0014658392832399792,0.0023096819765574556,0.0013420331575312503,0.001181852829248453,0.001843169721931695,0.0015300383269854173,0.0015894086514718882,0.001853700544787828,0.0010057051013315802,0.0019743509916302195,0.0009590564969570303,0.0005791366756656888,0.0012694934435657917,0.001027886844946946,0.0023173465444652048,0.0026537937811008023,0.0008679064787171849,0.0006870344307721256,0.001002053549645337,0.00030318590956194543,0.0009892683878771954,0.0018805024165999891,0.0018341395790860378,0.0018048247131489817,0.0020015914337907013,0.0011034049658149223,0.0019227449884456197,0.0021370976534533337,0.001363678114062659,0.0020706910227115435,0.0024291370711146103,0.0013738545885933937,0.001254641284753383,0.0019240421581486029,0.0018987426318535046,0.001605074065684528,0.00332958430704913,0.0016118447756322928,0.0022863030821471497,0.0011145475499977214,0.0008412405814027586,0.0005068704060300922,0.0002773802159735998,0.0007668602509653395,0.0028916369392826186,0.00047996086404634416,0.0005666992494781975,0.0015873148882311556,0.002809027644960569,0.0014641404017229922,0.001288384259362744,0.0017803131707493606,0.002709635041558088,0.002430027689851312,0.0013165520814374006,0.0021183310830661336,0.0009205929430952381,0.001705171753295582,0.0026092374871511848,0.000942153298014184,0.0013015337767159141,0.0007994465502135212,0.002474047319343414,0.0021819969391837237,0.0013321359537138483,0.0007686530914427019,0.001948161604158,0.0008962050772239636,0.0005071300503265336,0.0010793771330296536,0.0008649242577016623,0.0005258063002946676,0.0017154260526319124,0.001131661812671304,0.001197094644813797,0.0021487424912743527,0.001875901057256043,0.0009611916865805814,0.0015802722867425156,0.0013615305692779992,0.0012876802170904316,0.0005608630950288265,0.0011989273360193185,0.0017060570615306425,0.001962540478773373,0.001191310296889498,0.001217722113481195,0.0015441364580846464
29.0,0.00037642478514600424,0.0007942366645082295,0.002225292769697746,0.0003476013683366875,0.0003529593558336299,0.0013186160062454554,0.0010849672624279718,0.0013700083813444122,0.0011379040330624964,0.0015248813016950909,0.0015543323217407222,0.0009766728583075516,0.0010653543683700603,0.0017422717624902009,0.0009661183756841001,0.0008432955584253966,0.001360793719200297,0.0011130350219137615,0.0011645898292374397,0.0013728561049941895,0.0007047056482477587,0.0014610652163988113,0.000676059003476441,0.00038648872712951306,0.0009021548743964128,0.0007197724958140343,0.0017387746333446745,0.0020198011629453537,0.0005988640712261143,0.0004698776620776416,0.000699813007625758,0.0001935072062801733,0.0006963773504702125,0.001382884700125017,0.0013583070861872483,0.0013330949629175564,0.0014747237971883878,0.0007780299077615456,0.0014294395934865897,0.0016105918642886775,0.0009837884314958262,0.0015686270693285017,0.001838040655893814,0.0009990204246161844,0.0008898464489746979,0.001439566829899438,0.0014042274761587327,0.0011721979485524994,0.0026211814322036823,0.001173044029267135,0.0017134063467951586,0.0007891008714898863,0.000578375082949002,0.0003350747135255294,0.00017331166952540958,0.0005230136925335718,0.002213867903845427,0.0003162880194818132,0.0003836638232911051,0.001150305554650154,0.00216202709804999,0.0010591670793232675,0.0009313392037962208,0.0013216156910395474,0.0020569706301202645,0.0018344236029111424,0.0009444717114946424,0.0015879356727210938,0.0006433768166227446,0.0012595011206153034,0.0020025774609982996,0.0006649343259038273,0.000934454896388674,0.0005489789350747346,0.0018754868826195605,0.0016360157557902422,0.0009599842946745196,0.000527275512160545,0.001435295314829557,0.0006220031489582051,0.0003370084444250986,0.0007666105166556114,0.0006013233144625326,0.0003481993910303513,0.001261051199709336,0.0008042765951865137,0.0008480249497671115,0.0016086119206126235,0.001392713056530959,0.0006712024341929233,0.0011611210776158697,0.000982643345913155,0.0009223694752995442,0.00037268155517377406,0.0008587252009222577,0.0012519059591946336,0.0014473695346281555,0.0008426497820621734,0.0008640789462904065,0.0011123237815911923
29.5,0.0002495123960998888,0.0005601002992489933,0.0017024143390138452,0.00023044031116382658,0.00022921975669583825,0.0009643288627831534,0.0007837911436317368,0.0009975097970255941,0.0008215691895482161,0.0011233993116904347,0.0011551441383674983,0.0007041082551344627,0.0007650570602080946,0.001300274904603352,0.0006869301506830875,0.00059415024001294,0.0009931363958703239,0.0007999933217972811,0.0008434247767498428,0.0010052720928995953,0.00048719040891490696,0.001068795947604996,0.00047043994788307066,0.00025400376784886553,0.0006327508849142174,0.0004972273876517435,0.0012903112928581361,0.0015212707916223507,0.0004074307222953904,0.00031685742707936605,0.00048209613391347504,0.00012146439899948761,0.0004838161393143776,0.001004963693778157,0.0009945968614052472,0.0009734492723852538,0.001073696474579507,0.0005413647920373033,0.0010508773824980447,0.001201048189104386,0.0007010519909425386,0.0011762919812585986,0.0013760874086383677,0.0007179348056800263,0.0006228266155685536,0.0010655440124300419,0.0010266316258264177,0.0008459357805460721,0.0020453295271527262,0.0008433934412889622,0.0012698900263714836,0.0005514502839071847,0.00039201131722637494,0.0002180751506991748,0.0001063689958388769,0.0003515429239498753,0.0016776027657690385,0.0002051863140303449,0.00025605794624611176,0.0008233450720563524,0.001647700608868932,0.0007568415901269413,0.0006651940077012181,0.0009702822064643743,0.0015449113941646267,0.0013699616913715837,0.0006690758833147885,0.001177453727469918,0.0004436488723041795,0.0009198510338015142,0.001521867688382042,0.0004633061259992665,0.0006625718959353535,0.0003716586007368042,0.0014068259760232687,0.0012132944103432877,0.0006833336143255903,0.0003565992180207007,0.00104501687688059,0.0004257771385539749,0.00022056427988349103,0.000537579110080474,0.0004124126832209964,0.00022701776000639079,0.0009163034845993362,0.0005643225959105037,0.0005928768513262737,0.0011910682475262601,0.001022453601390792,0.000462382646739628,0.0008434209664517806,0.0007005460657649834,0.0006524068137309846,0.00024382346157587474,0.0006074473690881464,0.0009079250314609966,0.0010549392330596401,0.0005881743764253706,0.0006051510806672109,0.0007911353159650693
30.0,0.00016297589199308404,0.0003900931324924594,0.0012898250531325286,0.00015056955377948107,0.00014651478488983605,0.0006972865455247193,0.0005596576411931994,0.0007178396804670137,0.0005862149939600041,0.0008184004803022437,0.0008493456139725624,0.0005017831832424242,0.0005428571536273129,0.0009600857719698126,0.00048240294998578426,0.0004133450975549611,0.0007164982485147011,0.000568113233154605,0.0006037479350417382,0.0007278056097920257,0.0003323101341296255,0.0007728584378471504,0.0003231491132621271,0.00016439592646463644,0.00043801143226718773,0.0003388634217465429,0.0009469882539256634,0.0011338638230848335,0.0002733061954232662,0.00021067634671198212,0.0003276014726195908,7.498330900332275e-05,0.0003317579007117048,0.0007217172699651383,0.0007200783221878083,0.0007027352539383048,0.0007724812554936931,0.000371720131563516,0.0007639772062565667,0.0008862355411590652,0.0004934662074451957,0.0008731756061543055,0.0010193533270786482,0.0005098855358777802,0.0004302053914506771,0.0007802490870046377,0.0007419892586941043,0.0006032598068616835,0.0015819349878130988,0.0005990608440721721,0.000930788534185393,0.00038038214789485486,0.00026193124418730847,0.00013973027516762945,6.412645651639798e-05,0.00023286924367491455,0.001258218459069719,0.00013103966396328954,0.00016846700693216797,0.0005820618165400668,0.0012433904318631278,0.0005342004778262559,0.00046942556917281564,0.0007044903482592548,0.0011479877568813834,0.001012133040535416,0.00046805545221359924,0.0008636279117590575,0.00030184887716924085,0.000664239896809356,0.0011451867828669955,0.0003187054141350674,0.0004639588283876729,0.00024805898022934594,0.001044208068886051,0.0008900005639984557,0.00048045699477667047,0.00023777091609024562,0.0007519190553344726,0.0002874595006097451,0.00014216822373628663,0.00037219972410523755,0.00027902941505379014,0.000145720705886183,0.0006580999488359764,0.00039091531860301385,0.0004090685391846964,0.0008722489693919588,0.0007422595840255439,0.00031423461028469646,0.0006056651375539309,0.0004933438731694846,0.0004556682006081629,0.00015706146533572593,0.00042438126580692767,0.0006507713151557873,0.0007599109001290401,0.00040513695472193894,0.0004182918105559961,0.000555577084467186
30.5,0.0001048991407481173,0.0002683227100575139,0.0009677958955334268,9.696558199816844e-05,9.217495026001047e-05,0.0004985132461360208,0.0003949870812375743,0.0005105685962345926,0.00041337477546344865,0.0005895643376753654,0.0006178580185724938,0.00035349161562856223,0.0003806004563508417,0.0007013591333185952,0.00033459732984408885,0.0002839418159164915,0.0005109883532598832,0.00039861575640622537,0.0004271701561502767,0.0005209791422240966,0.00022363631098277774,0.0005524399337834014,0.00021911944889480478,0.00010478268204143413,0.00029925344183218014,0.00022782647846927593,0.0006873747545543342,0.0008363185583852431,0.00018076542500598282,0.00013811487712578308,0.0002195930547859848,4.552436865814281e-05,0.00022452639595376767,0.000512195958937302,0.0005154611323118464,0.0005015293305531339,0.0005491992769380024,0.00025186888234558666,0.0005492257317165664,0.0006470706345596527,0.0003431020262959755,0.0006416217521556835,0.0007471215864358215,0.0003578799917430777,0.00029325209834667605,0.000565219920507137,0.0005301349115031897,0.0004251106107278533,0.0012127551100014754,0.0004203745906810813,0.0006747068337760574,0.0002589845212511977,0.00017253439169812967,8.81443854286374e-05,3.797470030498606e-05,0.00015202477696037097,0.000934012010067574,8.238457095871712e-05,0.00010926489605280448,0.00040641981756219794,0.0009290707547050071,0.0003724451486500006,0.0003273129016928437,0.0005058667414343103,0.0008439741236083204,0.0007397537370660384,0.0003233365141353562,0.000626586982909949,0.00020263569755622014,0.00047426483906851515,0.0008532722379460502,0.00021644270308388255,0.00032084674764018317,0.0001632254895854282,0.0007669270033075692,0.0006457430446210569,0.000333679352984249,0.00015630491546548986,0.0005346685354950769,0.0001914148232823615,9.02490946978654e-05,0.00025443436073645617,0.00018623528574572692,9.208996412677659e-05,0.00046718649094139303,0.0002673444533600489,0.0002785501444978024,0.000631775436664236,0.0005328417694289477,0.00021067402594144953,0.0004299738648514644,0.0003431903277940481,0.0003142647157667218,9.961399459389242e-05,0.0002928173820755597,0.000461006387423199,0.0005409848676083761,0.0002753812637444989,0.00028536458197906913,0.0003852227086853058
