Deltai (deg),c HBM 0,c HBM 1,c HBM 2,c HBM 3,c HBM 4,c HBM 5,c HBM 6,c HBM 7,c HBM 8,c HBM 9,c HBM 10,c HBM 11,c HBM 12,c HBM 13,c HBM 14,c HBM 15,c HBM 16,c HBM 17,c HBM 18,c HBM 19,c HBM 20,c HBM 21,c HBM 22,c HBM 23,c HBM 24,c HBM 25,c HBM 26,c HBM 27,c HBM 28,c HBM 29,c HBM 30,c HBM 31,c HBM 32,c HBM 33,c HBM 34,c HBM 35,c HBM 36,c HBM 37,c HBM 38,c HBM 39,c HBM 40,c HBM 41,c HBM 42,c HBM 43,c HBM 44,c HBM 45,c HBM 46,c HBM 47,c HBM 48,c HBM 49,c HBM 50,c HBM 51,c HBM 52,c HBM 53,c HBM 54,c HBM 55,c HBM 56,c HBM 57,c HBM 58,c HBM 59,c HBM 60,c HBM 61,c HBM 62,c HBM 63,c HBM 64,c HBM 65,c HBM 66,c HBM 67,c HBM 68,c HBM 69,c HBM 70,c HBM 71,c HBM 72,c HBM 73,c HBM 74,c HBM 75,c HBM 76,c HBM 77,c HBM 78,c HBM 79,c HBM 80,c HBM 81,c HBM 82,c HBM 83,c HBM 84,c HBM 85,c HBM 86,c HBM 87,c HBM 88,c HBM 89,c HBM 90,c HBM 91,c HBM 92,c HBM 93,c HBM 94,c HBM 95,c HBM 96,c HBM 97,c HBM 98,c HBM 99
26.5,0.01672741318520737,0.016598450514668937,0.016837788633226596,0.01683712413393764,0.018152425287553956,0.017334587589666373,0.01630124253814342,0.01683219768010244,0.01709341839705094,0.016828503601279552,0.016924603251318924,0.016533776942451107,0.01769476400231769,0.016716388202744556,0.016923291880678624,0.01691780242724115,0.015799053444423887,0.016876560999829017,0.015582175251123383,0.01627493145716264,0.01698902096233484,0.01715085777372141,0.015540167950244991,0.017690294250608776,0.01687766240940967,0.01619947214787363,0.017796390326834204,0.015875801141456244,0.017125190778309277,0.01735586229592279,0.016501268212331995,0.017657851886812407,0.01728870675014096,0.01779419107436835,0.016911937509272633,0.016380257954035093,0.01712481085492979,0.01753876011240333,0.017611252999890345,0.015855834436755197,0.016386077725681528,0.01590058393948636,0.01590370527441243,0.0171168301387787,0.017495075778580838,0.01656822544620529,0.017014673806526076,0.016791218476681222,0.01705015530320066,0.01682973480790628,0.015813027610941215,0.017274052290474882,0.01657892606474869,0.017361580795224665,0.017941221818342835,0.017330455406463895,0.016599132829876143,0.016444062616002376,0.018289743492392676,0.016508354750471275,0.016509461657965838,0.01664294790096105,0.016692219533724763,0.017177494869556206,0.01670826857805133,0.016890273502462697,0.01703632521875399,0.016673294883177436,0.016950328484699222,0.016636288618865767,0.01616549753957488,0.01729317823105735,0.017630093657597184,0.016041511168184606,0.016612190469458228,0.017339683384961894,0.017456277565045752,0.016781195506593634,0.017481635483803368,0.016560583113018407,0.01625273063034867,0.016930864784602286,0.017619418736201667,0.015952051460686966,0.01650494278578835,0.01750959393513813,0.01732569440702905,0.015921820222544136,0.016557699950236947,0.017307228103017804,0.017386137696218457,0.016913126028404172,0.016646455031964894,0.01624369760278825,0.016977216223639766,0.016249396248908646,0.01723705982787659,0.01778414034133483,0.018311085570189657,0.016506965609192483
27.0,0.015572094660324914,0.015444174719915736,0.01568165513584092,0.015680995328703776,0.016992173354567226,0.016175677003526776,0.015149739533396706,0.01567610374250196,0.015935673113718837,0.01567243590269655,0.015767879103949712,0.015380060691967,0.01653476186629676,0.015561155011703,0.015766576324850255,0.015761122946088967,0.014653399167717877,0.015720158224226496,0.014439495951123744,0.015123698675613757,0.015831887275997054,0.015992803545416507,0.01439809607024797,0.016530300861667614,0.01572125211371722,0.015049036624266765,0.016636222063757457,0.014729158840029948,0.015967272182229885,0.01619686556752104,0.015347842443154718,0.016497925616270934,0.01612999114964252,0.0166340257411989,0.015755296766612963,0.015227967598310747,0.01596689429586915,0.0163791348161999,0.016451434288437584,0.01470944591836133,0.015233730813322886,0.01475362983342988,0.014756712148088023,0.01595895656765477,0.016335582337163444,0.015414208112500475,0.015857383857735656,0.015635420106963036,0.015892655638863447,0.015673658355150843,0.014667190912204727,0.016115401618565443,0.015424816617355194,0.01620256137427296,0.01678092561903105,0.016171561865769173,0.015444851262123355,0.01529116296763928,0.017129668414342544,0.015354865134175024,0.015355962095284762,0.015488301319246937,0.015537175902960321,0.01601930402266612,0.015553098689061231,0.015733777611524374,0.015878906411626086,0.015518402072451826,0.01579343784882664,0.01548169679046207,0.015015431741331246,0.016134443074362938,0.016470229876027555,0.014892851282661651,0.015457798946812599,0.01618075191906869,0.016296910859854335,0.01562547093135518,0.016322184920976493,0.015406631975925227,0.01510172898233278,0.015774099754225286,0.01645958022730137,0.014804461119305142,0.01535148387348781,0.016350055397751355,0.01616682063228178,0.01477460174655311,0.015403773875235371,0.01614843227582832,0.016227023053056334,0.015756477419041407,0.015491779718589603,0.015092790815943233,0.01582015575219861,0.015098429562123731,0.016078578756017127,0.016623988773057943,0.01715104852062775,0.015353488485472586
27.5,0.014467171221542473,0.014340888778361422,0.014575404129230063,0.01457475210996547,0.015875460203185345,0.015064302232770827,0.014050579718322877,0.014569918338743644,0.014826610795554059,0.014566293940689276,0.014660631996897074,0.014277630862497817,0.015420555173727908,0.01445636792880218,0.014659343948624795,0.014653952338944095,0.013562317810665426,0.014613457106861462,0.013352329508896798,0.014024927704435284,0.014723928497864663,0.01488316041337134,0.013311717453754186,0.015416124709216794,0.01461453833352609,0.013951402024522289,0.015521352444642459,0.013636753459569625,0.014857886272987435,0.015085302750656322,0.014245851734332175,0.015383974615110454,0.015019030741321365,0.01551916982935151,0.01464819234103395,0.014127663029919796,0.014857512222159357,0.015266062705072608,0.015337817389876706,0.013617381902640837,0.014133343295211542,0.013660803777498981,0.013663833347016742,0.014849655253091967,0.015222853193614827,0.014311319374752395,0.014749148197997436,0.014529720901426797,0.014784043147949863,0.014567501905841836,0.013575866085061866,0.015004576096284852,0.014321786675166169,0.015090948454388553,0.015665215778876446,0.015060223920022521,0.014341556412647317,0.014189959232723287,0.01601244545757802,0.014252778201302232,0.0142538601575467,0.014384439880658916,0.014432690115020633,0.014909397907079692,0.014448412463767624,0.014626919329132229,0.014770439955665328,0.014414154485545956,0.01468590372716733,0.014377920775417517,0.013918319019725931,0.015023441753073111,0.015356476376081628,0.013797696927325022,0.014354334124209339,0.015069331870544529,0.015184495556222147,0.014519892077835751,0.0152095635138571,0.01430384447601915,0.014003289082638704,0.01466678244406334,0.0153459038713425,0.013710772153422266,0.014249443234899767,0.015237211048801654,0.015055525236676916,0.01368141788563969,0.014301024652998127,0.01503730314589314,0.015115197109178505,0.014649359566182489,0.014387873390934742,0.013994486400039965,0.01471232563689716,0.014000039621470091,0.014968099186197929,0.01550919586458955,0.01603375648275281,0.014251420392965675
28.0,0.013413555548871175,0.013289449795102859,0.013519995311684487,0.013519353894460866,0.014803765836560939,0.014001628290156594,0.013004489520840113,0.013514598797624568,0.013767298084004701,0.013511033477759298,0.013603858254083518,0.013227316430920505,0.014353451231552914,0.013402934909826582,0.013602590525018911,0.013597284071927914,0.012526306884124493,0.013557433742271875,0.01232107147618876,0.012979333229631119,0.013666167925144728,0.013823018671402832,0.01228140769085216,0.014349071368557691,0.013558497628228723,0.012907249203813425,0.014453127914152918,0.012599118147378232,0.013798112792446271,0.01402234741742621,0.013196110859015817,0.014317291864139183,0.013956972013370044,0.014450968941272764,0.013591615232585131,0.013080105770272538,0.013797744219265783,0.01420079013771266,0.014271677115250214,0.01258016628816945,0.013085679267481165,0.012622650376563394,0.012625614917391694,0.013790002493813338,0.014158117452096722,0.013260403213778861,0.013691000817607553,0.01347506078185663,0.013725366565288675,0.013512221744577524,0.012539557146395451,0.013942716276175585,0.013270684869699324,0.014027917905073843,0.014595493742758205,0.013997604917267049,0.01329010568238498,0.013141241085058913,0.01493960464551795,0.013202911824948718,0.013203974201868729,0.013332239943450307,0.013379659751773026,0.013848877737970179,0.013395114375463498,0.013570680533637077,0.013711968844820037,0.013361441564444477,0.013628733236258716,0.013325834055834205,0.012874824922954048,0.013961322564694808,0.014290115326407046,0.01275665739543517,0.01330265906046035,0.014006590304067604,0.0141202453650803,0.013465394599675705,0.014144995041459276,0.013253061269729041,0.01295811568783544,0.013609911807513773,0.014279667670109724,0.012671552884318742,0.013199637250842595,0.014172295735950996,0.01399296964931287,0.012642823043199346,0.013250291685164802,0.013974994690248405,0.014051845583960656,0.013592763969739725,0.013335613921252251,0.012949485065869893,0.013654744245006855,0.012954929690474237,0.013906746646966138,0.014441103366711158,0.014960747179031116,0.013201578597261935
28.5,0.012411749172811177,0.012290302975011444,0.012515977955989965,0.01251534966884155,0.013778173942560003,0.012988413929419164,0.012011782136430714,0.012510691983970352,0.012758393155653113,0.01250719978712541,0.012598144395615822,0.012229534136440543,0.013334355007493779,0.012401352692843842,0.012596902013502824,0.012591701756995059,0.011545449716983496,0.012552654071489606,0.011345703335992764,0.011987216613983921,0.012659219541992091,0.012813060642792086,0.01130712836224757,0.013330044022627581,0.012553696411571693,0.011916845458551368,0.013432493816093473,0.011616371905431933,0.012788623288626505,0.013008767091800995,0.012199022192987392,0.01329876756942159,0.012944554749082455,0.013430367551144119,0.012586146543952017,0.012085644407725827,0.012788261675533426,0.013184159345190332,0.013253884961963202,0.011597908814839764,0.012091089916843099,0.011639300110471254,0.01164218878323405,0.012780666322800251,0.01314219961304186,0.012261891549204892,0.012683566596190816,0.01247196892994905,0.012717265801451797,0.012508363675100229,0.011558353934828096,0.012930555866048686,0.012271947827613408,0.01301423960483804,0.01357276171817125,0.012984461905864829,0.012290944575747533,0.01214538553626231,0.013912281714278128,0.012205671515085505,0.012206710227620746,0.012332166213005438,0.01237857103047522,0.01283843699583817,0.012393697629972784,0.01256563304826789,0.012704127136247282,0.012360741274024487,0.012622523881810335,0.012325898423142127,0.011885201346475355,0.012948827144752331,0.013272025798425902,0.011769928048689355,0.012303224989213718,0.012993288075568848,0.013104968979902959,0.012462503344457518,0.013129298534772436,0.012254710912496794,0.011966500158143469,0.01260407704076361,0.013261746405299929,0.011686957563568332,0.01220246992248242,0.013156139860157673,0.012979908952884643,0.0116589575182825,0.012252002257470303,0.012962254359551667,0.013037748453284084,0.012587272240998502,0.012335467548945074,0.011958074099034356,0.01264802053894362,0.011963389625606329,0.012895239474732633,0.01342065177703233,0.013933164368770406,0.012204367994088921
29.0,0.011461875172014063,0.011343515019000893,0.011563523010510173,0.011562910094342831,0.012799397024366046,0.012025041079605489,0.011072392539801433,0.011558366429905249,0.011800176447025124,0.011554959803941235,0.01164369877058214,0.01128432222778059,0.01236379665397575,0.011451739555527286,0.011642486199864539,0.01163741082138312,0.010619453208491132,0.011599305773874509,0.010425831440161432,0.011048501052024307,0.011703319305407875,0.01185359109699532,0.010388466206425691,0.012359571009494629,0.011600322837548105,0.010980080092583442,0.012460021382374543,0.01068825692334529,0.011829711670034491,0.012044952570529231,0.01125460963837562,0.012328916880970896,0.011982141706043342,0.01245793600540326,0.011631989181518825,0.011144249179136175,0.011829358338555128,0.012216636779674139,0.01228493707870322,0.010670342505919046,0.011149548070477267,0.010710506531618919,0.010713309926911047,0.011821937106469784,0.012175548153580674,0.011315837799687253,0.011727092450597406,0.011520596139948647,0.01176000289991255,0.011556095164865384,0.010631969786687722,0.01196845148644692,0.011325633672877618,0.012050306731625635,0.012597648905172511,0.012021175090871129,0.01134414009318785,0.011202391170320953,0.012931242533572829,0.011261084303786932,0.011262095755642073,0.011384304896880755,0.011429531691925829,0.011878391700497622,0.01144427696691892,0.011611970459002476,0.011747170981798541,0.01141215309268788,0.011667495052906408,0.01137819716922953,0.01094932228446327,0.011986320122099712,0.01230271163165509,0.01083732674517539,0.011356104640715816,0.012029809239391401,0.012139098863189639,0.011511364760512295,0.012162916928541044,0.011308843460470638,0.011028355733357708,0.01164948918184544,0.012292639560266981,0.010756763289472329,0.011257966775091851,0.012189197879061564,0.012016721365454468,0.01072958458715548,0.011306205157084076,0.011999452658389358,0.012073309109144155,0.011633087797273296,0.01138752201660344,0.01102016268508921,0.011692385425698629,0.011025331170371865,0.011933918768963237,0.012448407393337857,0.012951782159091126,0.011259815002084114
29.5,0.010563711574645687,0.010448808164984206,0.010662455953037685,0.01066186036393097,0.011867802769806068,0.01111154523687545,0.010185912998260624,0.010657445216436821,0.01089258224077052,0.01065413502520429,0.010740383980285957,0.010391374824778516,0.011441960121750989,0.010553868771205021,0.01073920512594796,0.010734270964577665,0.009747685818190565,0.010697230928640212,0.009560726061633579,0.010162767213586619,0.010798357249001831,0.010944568551169726,0.009524672376974274,0.011437834457994135,0.010698219456460168,0.010096500433890357,0.011535935846585191,0.00981417619116335,0.010921325634375612,0.011130948209693497,0.010362553146388028,0.011407908688203497,0.011069749234973695,0.011533898647129207,0.01072900034142296,0.010255547092096565,0.010920981745767104,0.011298342497217118,0.011364983290589391,0.009796861379014511,0.010260683289449204,0.009835683755837469,0.009838393864664736,0.010913759014820976,0.0112582651260089,0.010421951073734186,0.010821479311461971,0.010620747903510324,0.010853493837686372,0.010655238238843241,0.009759779457315924,0.0110564133620288,0.010431456164537521,0.011136166021086734,0.011670438898881747,0.011107778246279848,0.01044941476877422,0.010311912949795518,0.011996908806999688,0.010368833232839655,0.010369814310364156,0.010488397525101925,0.010532304576391585,0.010968711580630034,0.010546622156048359,0.010709540708076592,0.010841010497227166,0.010515431682151702,0.010763520317651648,0.010482468939765113,0.01006672001439576,0.011073819715634543,0.011382330365967077,0.009958330636017849,0.010461026214636383,0.011116191414880974,0.01122272103658923,0.010611780031500985,0.01124594672611451,0.010415164699214169,0.010143253286217782,0.010746013502815566,0.011372500304908922,0.009880407244600771,0.010365809362569745,0.011271577833758149,0.011103438676253786,0.009854127889681574,0.010412604915613003,0.011086613672456416,0.011158584496473788,0.010730068342067191,0.010491520372908911,0.01013531770758854,0.010787723919140063,0.010140323725172857,0.01102277926671319,0.01152459048739067,0.012017030601435295,0.010367602057288936
30.0,0.009716725023999275,0.00960559442987274,0.009812289961665091,0.00981171337615646,0.010983441274261206,0.01024764639583869,0.009351628634052133,0.009807439169417167,0.010035230686408856,0.009804234722293166,0.009887749659149143,0.00955007644869688,0.01056871245926183,0.00970720232382109,0.009886607876451703,0.00988182896978916,0.008929215327258098,0.009845959011647447,0.008749360090113463,0.009329288922423965,0.009943909974100424,0.010085637031784798,0.00871470131800761,0.010564699607366834,0.00984691620676538,0.009265347846092056,0.010660145282295782,0.008993230927663255,0.010063098545988998,0.010266482759787964,0.009522223392342826,0.010535595086726145,0.010207078418581959,0.010658162664323833,0.009876724347395092,0.00941885713744047,0.010062765103597777,0.010429080164499309,0.010493856777279357,0.008976557961132567,0.009423817055411928,0.009013943782900201,0.009016553953534515,0.010055761936587623,0.010390136362489434,0.009579630546510272,0.009966314498811382,0.009771917789465692,0.00999734074109971,0.009805302686531556,0.008940856821856849,0.010194136526676934,0.00958881902580714,0.010271548575777,0.010791097870575958,0.010243989665054165,0.009606180909144914,0.009473297145182481,0.011109384672423008,0.009528291997238258,0.009529240058379764,0.009643874993501842,0.009686341446701564,0.01010905171514845,0.009700191748526923,0.009857879029177957,0.009985242040271429,0.009670020795168004,0.009910160088387016,0.009638141807281628,0.009236621258141668,0.010211028852929911,0.010510722834262933,0.00913211287068066,0.009617407560749875,0.01025215669466833,0.010355605461363604,0.009763238501111444,0.010378168265041936,0.009573070554578718,0.009310457099055959,0.009893202262504059,0.01050116513674801,0.009057023792057115,0.009525369926121517,0.01040307148771719,0.010239777217251384,0.009031708657364452,0.009570596232824238,0.010223446123650365,0.010293315811200356,0.009877758697569718,0.009646895000304719,0.009302799564597994,0.009933607684253245,0.009307630138672916,0.010161500714936276,0.010649104198817025,0.01112902219524543,0.00952710226282687
30.5,0.008920104305769524,0.00881300964723144,0.009012259002608264,0.009011702825629896,0.010146072754924282,0.00943278013306579,0.008568552624457609,0.009007579969682098,0.009227459861842802,0.00900448906584817,0.00908506521527936,0.008759536314517664,0.009743633420858828,0.008910924478974064,0.009083963324752094,0.009079351471772924,0.008162845952467192,0.00904473982830959,0.007990446950083422,0.008547068458225575,0.009139273131771049,0.009276157904010015,0.007957248836188972,0.00973974443387831,0.009045663343577261,0.008485593321802981,0.009832269792335395,0.008224257406354865,0.00925438136902639,0.009451000362547183,0.008732716195617175,0.009711541138452367,0.00939354634179792,0.009830347288266364,0.009074425442074551,0.008633225182277297,0.009254059222182125,0.0096083673079827,0.00967110402463287,0.008208260189762732,0.008637997640966164,0.008244133229168588,0.008246638112232705,0.009247293446202936,0.009570661903172949,0.008787999616608875,0.0091609041009297,0.008973320717347775,0.009190864121787138,0.009005519181923315,0.008174011936918664,0.009381032153308436,0.008796850058692537,0.009455900838676244,0.009959303158206754,0.009429243259466766,0.008813574628472187,0.008685615978922714,0.010268483844874042,0.008738559337326412,0.008739472196239594,0.008849891425660216,0.008890816655140023,0.009298784254761881,0.008904166680194359,0.009056240825496224,0.009179180502364201,0.008875087017390534,0.009106694259095296,0.008844367159438616,0.008457982906017623,0.009397366422283705,0.009687443036719623,0.00835757879544751,0.008824390162377337,0.009437142707423619,0.009537236625257657,0.008964950986496294,0.00955907620020737,0.008781681279563313,0.008528960251676269,0.009090327421983343,0.00967818379904621,0.008285481013688461,0.008735745799789953,0.009583184695451361,0.00942516898288066,0.008261182365858365,0.008779298174852809,0.009409374564964173,0.009476959373612552,0.009075423591211475,0.008852801463068528,0.008521597591474223,0.009129327566597947,0.008526242108561526,0.009349479350545866,0.009821563774937883,0.010287578941965815,0.00873741378649632
31.0,0.008172793373666233,0.008069946935795796,0.008261350473061839,0.00826081584819171,0.00935519541999766,0.008666128488680466,0.007835460672183443,0.00825685281537438,0.008468357517445351,0.008253881800952802,0.008331352169973282,0.00801862201975769,0.008966045036887464,0.008163974847578642,0.008330292477003334,0.008325857320167478,0.007447154443149192,0.008292576021213159,0.007282477371599601,0.007814871114363553,0.008383493535967762,0.008515241411611387,0.00725078899989023,0.008962289237338597,0.008293463942438399,0.007755972289667296,0.009051670704263787,0.007505862809673655,0.00849427429868978,0.008683691355820646,0.007992886318727771,0.008935054577282277,0.008628317138473783,0.009049812997111998,0.008321120170893096,0.007897458176691713,0.008493964147950245,0.008835465455274997,0.008896014701197762,0.00749056733044028,0.007902034296859909,0.007524869102925672,0.007527264586529825,0.008487450464756251,0.008799086296670039,0.008045939477678734,0.008404304997068797,0.008223925762147182,0.008433134774046416,0.00825487195440306,0.007457827093495478,0.008616258653213244,0.008054434679145017,0.008688415377424909,0.009174471924848257,0.008662719457581371,0.008070489314648507,0.007947701617739136,0.009473756969045316,0.00799849281386789,0.007999368721771738,0.008105357489138112,0.008144660290396491,0.008537029866913393,0.008157483363225526,0.008303634129420033,0.008421891254886718,0.008129552979426663,0.008352154454635864,0.008100053038083256,0.0077295269354449294,0.00863199830334903,0.008911787948266667,0.007633401276094814,0.008080872557942632,0.008670333481081956,0.008766843983956002,0.008215882617796906,0.008787909853176365,0.008039875051969727,0.007797519252638741,0.008336412962115753,0.00890284912739023,0.00756441632093128,0.00799579319708806,0.008811167650152963,0.008658792543671658,0.007541174442548137,0.008037587781671724,0.00864357036059176,0.008708717323890605,0.00832208003538506,0.008108151811520263,0.0077904647220236765,0.00837392574701412,0.0077949148238690685,0.008585859132410188,0.009041325811495783,0.00949225961699659,0.007997393640549359
31.5,0.0074735235508677795,0.007375089276106378,0.007558337076946786,0.0075578248986330225,0.008610073184542882,0.007946650327142315,0.007150924423471688,0.007554028314289408,0.007756792181927963,0.007551182150440357,0.0076254157743935345,0.00732599230701049,0.008235040830667601,0.007465080619622158,0.0076244000927464355,0.007620149216556638,0.0067805248414178655,0.007588254830471585,0.006623754696401799,0.007131258688876477,0.007675400586370119,0.007801777606962831,0.006593609548534488,0.008231425872489666,0.007589105656388883,0.007075018312824539,0.008317479458387107,0.006836459790986398,0.007781657769951404,0.007963522567798755,0.007301380322743238,0.008205215144911772,0.007910332495254276,0.008315690411054096,0.007615609036704511,0.007210157351393441,0.007781360173510785,0.008109409851878045,0.008167651143524543,0.006821884590568809,0.007214530433305548,0.006854573301825608,0.0068568564385545795,0.007775110294307112,0.008074428455574673,0.007352121782131119,0.00769535620272173,0.007522488167991151,0.007723005012481231,0.007552130688400826,0.006790691541292969,0.007898752225496542,0.00736024854997966,0.007968061160637762,0.0084357895734735,0.007943375576947579,0.007375608203951665,0.007258179190522006,0.008724518875443952,0.0073067416432474564,0.007307579266123865,0.007408972843325971,0.007446590481987699,0.007822688583893978,0.007458865943650225,0.007598851321959706,0.007712221428811534,0.007432129716449044,0.007645355570174424,0.007403896606417038,0.007049774202089611,0.007913867857086341,0.00818282694352224,0.006958054823249898,0.00738554287791588,0.00795068978769619,0.00804343193941845,0.0075147848814120346,0.008063683110310608,0.007346320660073281,0.00711468759152028,0.007630266481448446,0.008174226508848999,0.006892270817349084,0.00730416005593353,0.008086044693154536,0.00793960343481673,0.006870114708469748,0.007344132761043272,0.007924982132110178,0.007987567821392582,0.007616528978515583,0.007411647019689549,0.007107951065640225,0.007666227200082974,0.007112200526414283,0.007869562405550309,0.008307517180461792,0.008742386954045212,0.007305690520856004
32.0,0.006820844626389193,0.0067269409152093665,0.006901807652032789,0.006901318579453444,0.007909762954469013,0.0072731108947384805,0.006513343556666395,0.006897693324752499,0.007091443347636084,0.006894975664852726,0.0069658756215352615,0.006680128620676406,0.007549514400825878,0.006812787687157829,0.0069649053001475765,0.006960844343396724,0.00616118163566094,0.006930378825120555,0.006012428453536435,0.006494621631720632,0.007013636718814122,0.007134466388731136,0.005983845547209912,0.007546046343701511,0.006931191444633709,0.006441095402744018,0.0076286259072780895,0.006214299473084211,0.007115222561349382,0.007289266818127186,0.00665666819976714,0.007520903275074723,0.0072383413301105376,0.007626908597998919,0.006956507143324133,0.006569750128202226,0.007114937942423407,0.007429038471211251,0.007484877168434499,0.006200456158515132,0.006573915517240019,0.006231505560721928,0.0062336744882199365,0.0071089607431631865,0.007395510784813432,0.006705040117109495,0.007032709255284622,0.006867580289460719,0.007059138967668,0.006895881370324745,0.006170834614213213,0.007227256574117096,0.006712789031657148,0.007293613043837456,0.007742237637905124,0.007269975393024355,0.006727435784132011,0.006615498553019902,0.008019875462973933,0.006661778313478826,0.006662576707195867,0.006759257438529671,0.006795144581445066,0.0071544697716629125,0.00680685744392369,0.006940499830146101,0.0070488302455042956,0.006781347894784268,0.006984926318831374,0.006754415463939828,0.006417076827856471,0.007241725592533375,0.0074994305573832,0.006329848246511236,0.00673691021698982,0.007276978687439238,0.007365809072782444,0.00686022658577951,0.007385213587393611,0.0066995089965521375,0.006478847935442424,0.006970509792548383,0.007491182671858135,0.006267322140295574,0.006659317662591619,0.007406643403024248,0.007266363737181972,0.006246270282487769,0.006697422989217489,0.007252365388240002,0.00731229446526816,0.00695738594564007,0.006761808276042805,0.006472436123819093,0.00700487017427885,0.006476480714713816,0.0071993197150356045,0.00761906336381756,0.008037074464859408,0.006660776426143413
32.5,0.0062131546070294825,0.0061238573619578586,0.006290196707656327,0.00628973117988511,0.007253141230981379,0.006644110328236542,0.005920976308853548,0.00628628050431859,0.006470830491692555,0.006283693778388289,0.006351195011667961,0.006079365221429168,0.0069081871216584,0.006205490417351396,0.006350270964066709,0.006346403743072699,0.005587221086068727,0.00631739536430267,0.005446525989121456,0.005903209616410199,0.006396686640789155,0.006511846403127865,0.005419511072393599,0.0069048705156678075,0.006318169031543714,0.0058524287180412495,0.006983865779220236,0.005637502660013185,0.006493498749983518,0.006659531380218793,0.006057073546568585,0.00688082787901508,0.006610928400315205,0.006982222542176749,0.006342273586309505,0.005974520509527674,0.006493227404988001,0.006793020071188845,0.0068463859652093985,0.005624396445318591,0.005978475451583312,0.005653794626121767,0.005655848482947106,0.006487529098323115,0.006760987336313483,0.006103040055723866,0.006414857397310507,0.006257621220358574,0.006440041696688738,0.0062845558420938415,0.005596357035413129,0.00660035154740768,0.0061104052137644,0.006663680219279587,0.0070926209021708675,0.00664111765681278,0.00612432778844626,0.006017964564375277,0.007358749960554946,0.006061928744980343,0.006062687328405484,0.006154581428161661,0.00618870898142285,0.0065309209750358185,0.006199849551477332,0.006327031560990293,0.006430218155665531,0.00617558766690368,0.006369338545444469,0.006149977571136627,0.005829648956045925,0.006614157765137649,0.006860298334165411,0.005746955610304221,0.006133334603815362,0.006647802026173674,0.006732616385532047,0.006250623509614335,0.006751150814329972,0.006097783123797199,0.005888242738418731,0.006355608274891771,0.006852413559768005,0.005687715556724417,0.006059590818643049,0.006771622717715643,0.0066376706052778825,0.005667776723466634,0.006095800581545152,0.0066243110928273135,0.0066815146905139875,0.006343110426813402,0.006157006889085321,0.005882159414777314,0.006388335451412445,0.005885996758972066,0.006573698524747719,0.006974715945757528,0.007375252647009515,0.006060976821293305
33.0,0.0056487279265012725,0.0055640737772547424,0.005721812472449815,0.005721370724610892,0.006638929819144443,0.006058110905984106,0.005371968251984852,0.005718096365816903,0.005893340727875328,0.005715641870432741,0.005779708869046274,0.005521917664207028,0.006309634748600641,0.005641459877410687,0.005778831604773786,0.005775160245000621,0.0050566405480550036,0.00574762458692171,0.0049239819833556174,0.005355160348134615,0.005822905148647009,0.005932322602698625,0.00489852876336401,0.006306472727222008,0.005748358894649725,0.005307133462356311,0.0063818070917106865,0.005104089085681231,0.005914883312086372,0.006072785195761534,0.005500802085895056,0.006283553019634382,0.006026541631780015,0.00638023956184348,0.005771239389007108,0.00542263775626975,0.005914625419431982,0.0061998810860823565,0.0062507268556336645,0.005091719353074756,0.005426381245778088,0.005119467479940743,0.005121406318266468,0.005909209739592964,0.006169370779229421,0.005544347588560677,0.005840163353557496,0.0056909049102486535,0.005864086904130805,0.005716459860841081,0.005065260227346117,0.0060164804922068155,0.005551326331966272,0.0060767334205913265,0.006485593533237278,0.006055263353039856,0.00556451958496357,0.0054637656833838024,0.006739908350805802,0.005505400802489185,0.005506119329132207,0.0055931934974109586,0.005625547375057723,0.00595045543279854,0.005636110855246871,0.005756770870428631,0.005854754582245999,0.005613106957544377,0.0057969351037755155,0.005588829587424212,0.005285595688673505,0.0060296136985098035,0.006263985553026014,0.0052074453099531,0.005573055372335796,0.006061623677804753,0.006142354338642996,0.005684266533122446,0.006160003229319373,0.005539366715784659,0.00534100307618861,0.005783898781988041,0.006256471075899427,0.005151493134259073,0.005503186357426533,0.006179499878840557,0.006051983533596176,0.00513266723246213,0.005537488338252237,0.006039272962709263,0.0060937069300689645,0.005772033811343764,0.005595492611136985,0.005335249319084564,0.005814974182218373,0.005338878739905487,0.005991130633677556,0.006373079049554036,0.00675569436266695,0.005504499151100509
