Deltai (deg),f HBM 0,f HBM 1,f HBM 2,f HBM 3,f HBM 4,f HBM 5,f HBM 6,f HBM 7,f HBM 8,f HBM 9,f HBM 10,f HBM 11,f HBM 12,f HBM 13,f HBM 14,f HBM 15,f HBM 16,f HBM 17,f HBM 18,f HBM 19,f HBM 20,f HBM 21,f HBM 22,f HBM 23,f HBM 24,f HBM 25,f HBM 26,f HBM 27,f HBM 28,f HBM 29,f HBM 30,f HBM 31,f HBM 32,f HBM 33,f HBM 34,f HBM 35,f HBM 36,f HBM 37,f HBM 38,f HBM 39,f HBM 40,f HBM 41,f HBM 42,f HBM 43,f HBM 44,f HBM 45,f HBM 46,f HBM 47,f HBM 48,f HBM 49,f HBM 50,f HBM 51,f HBM 52,f HBM 53,f HBM 54,f HBM 55,f HBM 56,f HBM 57,f HBM 58,f HBM 59,f HBM 60,f HBM 61,f HBM 62,f HBM 63,f HBM 64,f HBM 65,f HBM 66,f HBM 67,f HBM 68,f HBM 69,f HBM 70,f HBM 71,f HBM 72,f HBM 73,f HBM 74,f HBM 75,f HBM 76,f HBM 77,f HBM 78,f HBM 79,f HBM 80,f HBM 81,f HBM 82,f HBM 83,f HBM 84,f HBM 85,f HBM 86,f HBM 87,f HBM 88,f HBM 89,f HBM 90,f HBM 91,f HBM 92,f HBM 93,f HBM 94,f HBM 95,f HBM 96,f HBM 97,f HBM 98,f HBM 99
21.5,0.043455673957924185,0.041978325727394634,0.04517394946033678,0.0416461286321976,0.042682267680595604,0.043661067623147615,0.04333110997788578,0.04272346797260262,0.042556996483700205,0.04296862837717336,0.04377498096318035,0.043946579645483874,0.04327884436059323,0.041071224639060065,0.042973551297134205,0.044908448922735295,0.04303578144298417,0.04464271207611674,0.04349314725033119,0.042032157271178615,0.04183462280182924,0.043776228021740464,0.04131989442012711,0.04190083044444982,0.04260676493113519,0.045376967968024415,0.04221421784142668,0.04426139297080799,0.04210592867001541,0.043079974864170416,0.041811328592126315,0.041903339158710584,0.043482766683814185,0.044786191232221696,0.039365455298301495,0.0445319784089187,0.04220288474620059,0.04108088496690279,0.04326459062160927,0.040982449711777155,0.041269369227311,0.04014475789945639,0.0429738059373616,0.04206969533147753,0.04370723863143021,0.040800758649004586,0.04388708640054083,0.041534571054977584,0.04249166075467519,0.040502789249132795,0.041870577880657525,0.04134031721506816,0.042319591893092985,0.04168872162427788,0.04206848273589797,0.04203509557654514,0.040728977551275386,0.04229790046252498,0.041553132317371705,0.04269393460817035,0.04247788357550342,0.040062901048891465,0.042785239863566686,0.043029854137305305,0.04434934874852884,0.04291880538786037,0.04564068359718097,0.04274767580580477,0.043745129019422006,0.043369716278682066,0.04213574819199442,0.0457492213736647,0.04374654151035528,0.04204344125641354,0.04159327083109798,0.04271136747818592,0.043039950202046234,0.04056546430554078,0.04108185379603141,0.043765703895330466,0.043506175915583305,0.044966012149861935,0.04219257229525517,0.042564889176517386,0.04377629524552933,0.04368042578966777,0.042857721211744165,0.044097459217858515,0.04162930736732036,0.04453081918828423,0.044953160232198794,0.04401132925041359,0.04261461669993907,0.04355371272651834,0.042846648446260356,0.04238800405057956,0.04024146623911317,0.039820234276351986,0.0406212010067857,0.043055502539737854
22.0,0.04019120546069399,0.03840055023348088,0.04175848370021159,0.03856720319921732,0.038801384275815635,0.040625227635891464,0.03934151200935495,0.03949134907510487,0.03882902599786632,0.03975255713997493,0.040377438142449755,0.04059133367137763,0.03992373800683056,0.03737707476994964,0.039283506487825345,0.04181988512682261,0.03976627253166137,0.041552494353150296,0.040317931503749314,0.03840791995625612,0.03807104663188104,0.04024627517870617,0.03763779755406196,0.03854661150478768,0.03925415803724112,0.04204566993165058,0.03847444788906068,0.04109235996685375,0.03893836325055367,0.03967892199904535,0.03837735093763686,0.038720598075838684,0.040245154468727624,0.041386449242161984,0.03605580053016158,0.04151505325358147,0.038461597683270794,0.037793869735071095,0.04010821831629867,0.03741694864352021,0.037825893230164255,0.03640729731771726,0.03909845369265463,0.038773280636378624,0.04033980571002879,0.03742829791958541,0.040677765510979264,0.038152686444201736,0.03947354735271681,0.03704726646301255,0.037612763171970515,0.03812428549035215,0.038813459179793806,0.03842691285268521,0.038554105774243765,0.0384599057988499,0.03673165390845147,0.03862011589004442,0.03818750358870151,0.038961096360794596,0.03915124384341963,0.036774783071035044,0.039039558435183565,0.03966544026516922,0.04123129210779739,0.03933879631316307,0.042219064933306294,0.039437507635796856,0.040435232223540056,0.040005762623932066,0.03880833423279025,0.042641056187867184,0.04018390208783045,0.03848212170107572,0.037922627156643414,0.03960000412657518,0.040004409326973925,0.03704732147025285,0.037544466064202094,0.03986634630125619,0.03971660783460803,0.041437304185320434,0.038826617229460056,0.03863284594795292,0.04066722140419805,0.04049119840299735,0.03935016742076922,0.04057383962735517,0.038513915779823736,0.040797873125981994,0.04172343466404687,0.04028058719030395,0.039010548524956036,0.03983480232005301,0.039106255596814354,0.03842535209381038,0.03653885455865026,0.03627290808680741,0.03697545635545129,0.039812514199231985
22.5,0.03692228858997109,0.03486924994502896,0.03832920018852123,0.0354902446871503,0.034990912520744474,0.037563035151230065,0.035425167267660984,0.03626133844861603,0.03515572156411322,0.03653400637674437,0.036983404361524384,0.03723337829922786,0.03657481030456931,0.03375560464987169,0.03563782333553979,0.038693591099581294,0.03649823048059717,0.038428021718807506,0.03712997289450686,0.03483445817916202,0.03437694753448342,0.036732585019481956,0.03402332530261321,0.03521679947977923,0.03591642826256792,0.03869042281410815,0.034795750217819804,0.03790027487398859,0.03577493441901688,0.03629107827484443,0.03497701206623865,0.03554592687816476,0.03700035728373108,0.03797674715828692,0.0327994743986802,0.03845957444077169,0.03478172438426238,0.03453539589320101,0.03694038616531575,0.033910676561236364,0.03442441987126617,0.03276151340392825,0.03528838033662512,0.03549342991132497,0.03697398403808739,0.03409674282166315,0.037453587234100645,0.034802859985018,0.03644191723631144,0.03364552445937432,0.03348702432267955,0.034926571406997134,0.035341431626507665,0.035183309082693584,0.03507818025810007,0.034930108417225145,0.03285016449887837,0.03499518713676074,0.034852043180163335,0.03528144846570148,0.03583870004185471,0.03352858411397054,0.035347155322801874,0.036311401123277,0.038084895510429165,0.03579219178109321,0.03877779478482326,0.03613632775248954,0.037121178115133276,0.036647605854880735,0.03549959972875105,0.039485998868699926,0.036641206584430264,0.03496458555423879,0.03431429964183133,0.03648026349178642,0.03695010606815395,0.03358899154527075,0.034061785336089924,0.03602286878715308,0.03597447869014111,0.03790810474747607,0.03548234475933871,0.03477916051721415,0.03753628336652447,0.03728804100120442,0.03586940463404022,0.03706137692480466,0.03540393236623934,0.03709105515996398,0.038466775478031075,0.03658338935176681,0.03544674351523835,0.03615489473913437,0.035417640418309665,0.034547576135295785,0.032922206310083704,0.0327992190153923,0.033403310081581955,0.036568337735246426
23.0,0.03369141339529703,0.03142972549025955,0.03493358614939906,0.032452426795414525,0.031301967159102016,0.03451349646593536,0.03163606079364605,0.03307440798091602,0.03158562885745335,0.033354019612305975,0.0336380136336714,0.033917391628872064,0.03327578517163046,0.030252369752236365,0.032085145820633355,0.03557104814301155,0.03327365181309619,0.035310458385706844,0.03397034860821506,0.031357865739596265,0.03080018622468171,0.03328248449521043,0.03052227282050434,0.031953148935500324,0.03263630509787405,0.03535754239812662,0.031226274384366117,0.03472713099792023,0.032654776262487376,0.03296062691352312,0.03165316253769861,0.03241843095134996,0.03379046174980398,0.03460373015929544,0.029634015554769615,0.035405327422138824,0.031211418263107648,0.03134505395109805,0.03380156289893805,0.03050718775417363,0.031107144345434726,0.02925198813771298,0.031595137499705814,0.03227123825040403,0.03365431155097405,0.03084655633162441,0.03425671732250559,0.031526747074309774,0.03343404231186486,0.030338795337563847,0.029548327863823314,0.031786047659664474,0.031948232387448594,0.03199794902306778,0.031685175115117065,0.03149105363176055,0.02913363687054818,0.03147045729182036,0.031588186394395895,0.03170384180319733,0.032582388861882694,0.030362510455756588,0.03175723519008255,0.033011256708470035,0.03495141132904477,0.032325801724149714,0.03536516051051875,0.03288638787910272,0.033846606296278496,0.03333924370846232,0.032251214436161045,0.03632697485555674,0.033166275422650895,0.031535983810145794,0.030814366471243797,0.03339117351247733,0.03391526707246436,0.030232697926663044,0.030677111033490117,0.03228862130158517,0.03233091482047755,0.034427549316186405,0.032202105938732024,0.031055511386618818,0.03442383974402983,0.03411250982121913,0.03246099492748279,0.03360778527236793,0.03233706973877118,0.0334622916459169,0.035227142753042284,0.03297075745841909,0.03196991224051562,0.03256405560887829,0.03183002838771343,0.030806484968098794,0.02943579749865694,0.029440636357122563,0.029948884191500588,0.033364568066623926
23.5,0.030536755120139713,0.02812104103822309,0.03161440135307025,0.02948714341319418,0.027777701623903743,0.03151233999148476,0.028019638172883624,0.02996723797017302,0.028160284104051896,0.030249465775790966,0.030381494217793632,0.030683389296314523,0.03006560070787891,0.02690579528992978,0.028667431724297338,0.03249044869717113,0.030130119875855167,0.032237628257123695,0.030876236385200973,0.028017739777683025,0.02738122723515513,0.029937699854678198,0.02717343487293665,0.028792378592923745,0.029451620503920688,0.03208906491476938,0.02780701026490579,0.03161118093542006,0.029612923918900844,0.02972669578419781,0.028443183067137282,0.029373013231968913,0.0306533698265925,0.03130931949309119,0.026591693902061894,0.03238903592074046,0.027791661004835745,0.028257589401754164,0.030728362752553005,0.02724366483553515,0.02791063615104804,0.025915687805596912,0.028062422189422793,0.02914308540820945,0.030420558736956486,0.027712866973948386,0.03112533688287233,0.02836075631187291,0.03048380448773771,0.027162469937734062,0.02584070120998172,0.02873713307490664,0.028672822099832216,0.028906257775833295,0.02841370081026012,0.028181881861147718,0.025621936232755525,0.02808650968946931,0.028432209736907334,0.028270118333392782,0.02941965577096256,0.027309736509006737,0.02831193471296039,0.02980364840901822,0.03186858576312477,0.028980381632871886,0.03202478236082099,0.029725278706885478,0.030650677452472266,0.030119860847582745,0.02909999080701258,0.03320368361718903,0.02980114265903132,0.02823533899821058,0.027462035742566462,0.030368013139050715,0.03093474341630512,0.02701448129372437,0.027427554348064265,0.02870913123738434,0.028829864488262632,0.031039420516753062,0.02902320995217848,0.02750524214200311,0.03136668532157478,0.031002231103633482,0.02916483744086063,0.030255277330414197,0.029347097766664054,0.029956908884606014,0.0320446079375198,0.02948701080854088,0.02862050950425103,0.029105617994845907,0.028385623566694686,0.02724529733289593,0.026116534724560134,0.026232123359956887,0.02664937124649933,0.030238515554168767
24.0,0.02749157238511439,0.02497554791195651,0.028408946672053906,0.02662352540395621,0.024452839646691014,0.028591422362417494,0.024612304167743588,0.026971664104861084,0.02491371708353504,0.02725247113456982,0.027248540637120088,0.02756608528400509,0.026977816923126924,0.023746805385047167,0.02541941074968347,0.029486021501352766,0.027100230512556965,0.02924335592525636,0.0278803160561992,0.024846708384737976,0.024152718107735657,0.026733730602893403,0.024008209109520427,0.025765675106372284,0.02639476352241527,0.02892200845426791,0.024571325301144125,0.0285862906829581,0.026679800719203218,0.026622779666475985,0.02537850136794409,0.026439873459994104,0.027622196662300754,0.028130010742817343,0.02369918328253071,0.029443720933445036,0.024555801242581287,0.025302457538732677,0.027752962582435932,0.024150521662446182,0.024865397283140207,0.022781693694286127,0.02472557721287856,0.026140125465429546,0.027307106015374904,0.024725051456446906,0.02809301622235217,0.025335581182287143,0.027621169114098808,0.024145715633794897,0.022397044515366924,0.02580932708260839,0.025547885096451305,0.025938560511741787,0.02529601614658328,0.025035042265859744,0.022345458917044647,0.02487668332566172,0.02541475982194919,0.02501460266509459,0.026382517892348852,0.02439802723328754,0.025045808554482917,0.026721764228470456,0.02887001373185746,0.02579007945840654,0.0287948465385248,0.02668537425946316,0.0275674499963677,0.02702323015033351,0.02607737023870599,0.030151868463781147,0.026581434043474638,0.025095060775429123,0.024289221407192727,0.027441765919726278,0.028039451891277704,0.02396382557550167,0.024343627042895662,0.025321530016944125,0.025507525660458476,0.027781427592439834,0.02597740818997227,0.024162922308816538,0.028397441671112897,0.02799028976074309,0.026014612913924873,0.027039912615704764,0.02646336026802686,0.026612957692576114,0.02895465615136367,0.026169137698131527,0.0254322095309084,0.02581559347049807,0.025119087797674865,0.023898233166631176,0.02299366334450273,0.023201831142035927,0.023534689151280444,0.027222631259692334
24.5,0.024583816841458276,0.022018690091436827,0.02534858248110181,0.02388612834140911,0.021353575525954068,0.025778300474118977,0.02144132668615117,0.024114327615732966,0.021872277988802303,0.02439005149788129,0.024267927926599236,0.02459448549098761,0.024040254719501195,0.020798761657559613,0.0223683574176822,0.026587534650029304,0.024211229470137003,0.026356985456133582,0.02501036386902013,0.02187025228874511,0.02113939977361754,0.023699498189685416,0.021050506400435515,0.022898424889960474,0.023492364104891594,0.025887864786368422,0.021544827675113034,0.025681486632068335,0.023880894171355194,0.023676403953397363,0.022484355169689097,0.023644198969450414,0.024724874208975723,0.025096417219566684,0.020977447105162077,0.026598223443908647,0.021529419545794036,0.022503589909692926,0.024902707560905898,0.021251282135971012,0.021995667513431755,0.019871250357149494,0.021611459828057376,0.023287992130297457,0.024342556154153733,0.021906547018907627,0.025188289249380793,0.02247596522373721,0.024871819414316192,0.02131134212050891,0.019239428417099216,0.023026941486997108,0.022599580462804084,0.0231198036156978,0.022357801277974522,0.022076092665903695,0.019325320262118105,0.02186689746245469,0.022560612130540704,0.02196391932461206,0.023497350001990287,0.021649570385684925,0.021985644975707843,0.023792996844308065,0.025984676538970203,0.022782167710967544,0.025707590747442118,0.023793496286802836,0.02462547875243686,0.02407734748244554,0.02320913189461857,0.02720276951561681,0.023536028138730507,0.022140739408959144,0.021320424141761735,0.024638752370903592,0.025255981251087318,0.02110354696450268,0.02144909944268456,0.022154358590428563,0.022392118663306534,0.02468476355276496,0.02309060965934063,0.021054291901965526,0.025544127824979893,0.02510481404344912,0.02303749484240384,0.023991219848724255,0.023710469540079663,0.023460870119374762,0.02598769539562378,0.023046496553046494,0.022431671719603103,0.02272240795865984,0.0220573482630255,0.020790497165442567,0.020088784314195512,0.020371060581715835,0.020627431097318544,0.02434413829846324
25.0,0.021835949484206602,0.019269070127217527,0.02245849254723187,0.02129478687198417,0.018497806201094553,0.023095970427958027,0.01852510437833211,0.02141652279787326,0.019054760650014296,0.021683939959092513,0.021462360050250675,0.0217917079024805,0.021274858039197563,0.018077679769999473,0.01953415506564642,0.02381997942876965,0.021484855463691516,0.023603079181258924,0.02228903723516481,0.01910679691580746,0.018358315416998634,0.020857256362650685,0.018316938508440902,0.020210161986138297,0.020765196227329186,0.023012320311747166,0.018745525801852757,0.022920695132552613,0.021236615249431018,0.020909019523623673,0.019779786001595717,0.02100604057595449,0.021983956607416425,0.022233053422655392,0.01844181953981474,0.02387689407953748,0.01873048996853254,0.01987936056900958,0.022199902976072373,0.018562710502100607,0.019319459255986535,0.017198093258018323,0.01873864351789718,0.020606710169418795,0.02154957447519689,0.019274877603313784,0.022434426211298007,0.01980068655994686,0.022256950719355833,0.018675894719483072,0.016379802136253084,0.02040902073082978,0.01984754103414372,0.02046947392549182,0.019618178821784085,0.019323759705312762,0.016573880777162094,0.01907575979121217,0.019888646185766932,0.01913710850255477,0.020784784240073875,0.019081004003878074,0.019150583475065278,0.021038825377691563,0.023236663289399478,0.01997704249646701,0.0227890391583249,0.02107079057785435,0.021847630340120328,0.021304291831649703,0.020515313713382322,0.024382764437267907,0.02068698593750371,0.019391196718690017,0.018572889182636682,0.021980438417090395,0.022606363051460694,0.018449922620703506,0.018761105043188193,0.01922771880039477,0.01950397650783582,0.0217739310277314,0.02038281613121067,0.018196548507425594,0.02282991081084873,0.022368753960674732,0.020254112065461616,0.021132081569352923,0.0211081734586769,0.020523428540622706,0.023168772756040665,0.02014082501474462,0.01963857644478691,0.019846939392777468,0.01921970636598474,0.017938610243397393,0.017416144301953235,0.0177544646550281,0.017943080386315678,0.021624864029906824
25.5,0.019264950083360183,0.01673874370484059,0.019757678034284465,0.018864624800564653,0.015895645143205198,0.020562767301779156,0.015873741471795978,0.01889422798065769,0.016472782760817168,0.01915059733038375,0.018848534417677375,0.0191750134506172,0.018697761716935924,0.01559268212864255,0.01692961535118153,0.02120342983508988,0.01893737426628349,0.021001290837136734,0.019733839481909165,0.016568040468732555,0.015819273647849654,0.018222738950815023,0.01581724289406402,0.01771471136977504,0.018228281379870162,0.020315194522490542,0.016184242877486443,0.020322665958300488,0.018762328082261106,0.01833610888100329,0.017277839207699607,0.018540359734560606,0.019416614816207396,0.019558342872289042,0.016102257949812997,0.021299445686247753,0.01616979675454072,0.0174427325894469,0.019661781865207676,0.016095159309086338,0.01684879566048091,0.014769007875071797,0.016117904379977076,0.018110795189529454,0.018944939880297173,0.01684186984429979,0.019849394053358182,0.017322739080119064,0.019793216824054292,0.016249946278129073,0.013821022394106512,0.01796943448931161,0.017305093443216107,0.018001698852369023,0.017089955081421283,0.01679022781208852,0.014095542981242902,0.016514921257226523,0.017412015222144125,0.016546001029870045,0.018259805424371788,0.016703617323841624,0.01655249464021237,0.018474902443359163,0.020645069063165804,0.017388460247528804,0.02005897234683691,0.018532798353814293,0.019251100659799375,0.01872029318741273,0.01801032669177878,0.02171319302723139,0.018049722978387528,0.01685876384217107,0.01605700252351942,0.01948340995816702,0.020107999896561805,0.016013026835745077,0.016290459813928453,0.016553723134019708,0.01685591245279085,0.019066815876883955,0.017868256573040395,0.015598922364407143,0.02027302819367768,0.019799842965474424,0.01767873724090683,0.018478857967981148,0.018671383066023436,0.017816013720357356,0.020517488492918717,0.017466522061738307,0.01706589943143439,0.0172028215829383,0.01661820867038084,0.015351031100457572,0.014983154020092211,0.01536045519395228,0.015490450190340193,0.019081259467967775
26.0,0.01688249901383543,0.01443370371542181,0.017259157154138095,0.016606204575109182,0.013550159488846318,0.018192413545232673,0.013489864008281028,0.016558299409445837,0.01413137549736779,0.01680138575073192,0.01643739639584735,0.016756023724513812,0.016319540070305828,0.013346638195946127,0.014561009104361334,0.018753065691994225,0.01657978222933275,0.018566400518902158,0.017357247444423057,0.01425947612357048,0.013525514248429337,0.01580551218825138,0.013554897472732308,0.01542050044830181,0.01589116645072148,0.01781057562743567,0.013865237294774558,0.0179010638891067,0.016468531128026206,0.015967476075980293,0.014985938814109881,0.01625722717223939,0.017034800900069192,0.017084825888018133,0.013963737285377571,0.018880958384534755,0.013851556879625518,0.015201559384067505,0.017300631671379074,0.013853094642601371,0.01459011908073608,0.012584566568899053,0.013752934700893671,0.015809517474706044,0.0165397818899356,0.014614028888934882,0.01744598654643581,0.015049681058684426,0.017492815260487928,0.0140385527624532,0.01155810734338983,0.01571712062356184,0.014979664882069633,0.015725504006167505,0.014780046106919159,0.014481618077195108,0.011887745505102475,0.014189632751891529,0.015138481973574305,0.014195804941385462,0.01593201696977362,0.014523698012653961,0.014196573885324245,0.01611132065919059,0.01822405596673148,0.015023974736616147,0.017531108296284886,0.016189698928376784,0.01684761230964215,0.016335982943997053,0.01570323684853532,0.019210354206212685,0.015633389184880397,0.014549747788750688,0.013776879651385084,0.017159497569344515,0.01777373806371109,0.013797236302025773,0.01404215770109135,0.01413718549183236,0.014453815017397285,0.016574978017837357,0.015555693557133104,0.013263476464718534,0.01788686821707779,0.017410725500944517,0.015319667804850135,0.0160417180013561,0.016410343003767754,0.015347088235880697,0.018048091059600656,0.015031158565959525,0.014720385241339356,0.01479696947408307,0.014258232074998526,0.013029001905636982,0.012791083805654463,0.01319177249196265,0.013272302010648416,0.016724585445246083
26.5,0.01469530539060238,0.012354510324295931,0.014970339175323968,0.014525795757499953,0.011458267825331523,0.015994198859706432,0.011369607432255483,0.01441480261268804,0.012029730397797792,0.014642880944778898,0.014234551923160602,0.014541095842903898,0.014145605861671165,0.011336940714103926,0.012428759335004244,0.016479341536750167,0.014418152508976318,0.016308493322791363,0.015166979520151731,0.01218106213515279,0.011474521125278515,0.013609492794511003,0.011527874689322691,0.01333100702688359,0.013758345069462549,0.015507126242397879,0.011786975606895168,0.01566470700124461,0.014361166466903117,0.013807687615753494,0.012906401457264073,0.01416214883174046,0.01484555705340964,0.01481953637874797,0.012026754267682344,0.016632021372685588,0.011774194997951307,0.013159011419423192,0.01512405806629805,0.01183575472051235,0.012544833057362929,0.01063998757023338,0.011641221889407758,0.013707301008872106,0.014339973184996418,0.012593040301129071,0.015232100818667186,0.012984117762801565,0.015363693927515158,0.01204183422466168,0.009579620617339546,0.013656452429249566,0.012873337499640678,0.01364520062433669,0.012690048786094912,0.012398613759292057,0.009942080541296978,0.01209945446117299,0.013070887943018316,0.012085851338402984,0.013806047566830003,0.012542995244926403,0.01208209604655234,0.013953027551391144,0.015983057659112235,0.01288553179596351,0.0152134633763779,0.014046694814727966,0.014643764125887375,0.01415679613427068,0.013598184641846079,0.016885657697902005,0.013441415780931304,0.012465044301345804,0.011731097233385649,0.015016030674630197,0.015612066830467208,0.011801862809888182,0.012016000140891554,0.011976490365712513,0.012297415330410537,0.014304122081261236,0.013448869647245688,0.011186065113012005,0.015680187937937726,0.015209227651012477,0.01317976084958679,0.01382513971384016,0.014330923012683985,0.013118865158542527,0.01576972989747409,0.012836165702487828,0.01260317553834865,0.012630275439055592,0.01213923061887073,0.010967548967342424,0.010835883219281797,0.011246173583025687,0.011286093670701203,0.014561239965506886
27.0,0.012705551953687296,0.010497022090622164,0.012893537103987997,0.012625739390730563,0.009611736262263118,0.013973270806050701,0.009503706098528936,0.01246545274910833,0.010162050396724435,0.012677295376491118,0.012240802877139276,0.012531821156057747,0.012176726051328848,0.009556366321117983,0.010528245574514912,0.014388279197917396,0.012454094064991364,0.014233259418497153,0.013166378260243907,0.010327992436927266,0.009658927128424458,0.011633589939077744,0.009729484123054485,0.01144530967391985,0.011829788686592731,0.013408527437809601,0.009943004171265462,0.013617926295147152,0.012442031021231892,0.011856628592964633,0.011037051582248766,0.012256492265176786,0.012851440931537917,0.012764512565113054,0.010287908284052067,0.01455899173001253,0.009931216833220628,0.01131409687576836,0.013135360648973204,0.01003789723393915,0.010709939375008004,0.008926061950742279,0.009775030785946746,0.011804226225107888,0.012346643672204772,0.010776362745945749,0.013211133175777993,0.011124282589081337,0.01340985843742789,0.010255641857752778,0.007869097566048864,0.011787701773318731,0.010983509288178582,0.011760872662191725,0.010816915318845075,0.010537187621772505,0.008245464841058004,0.010239067570225342,0.011207721442525282,0.010210446192787694,0.01188206600368108,0.010759266732726435,0.010203276745872986,0.0120003547582262,0.01392710395180493,0.010970176971383824,0.01310885748616621,0.012104507489990849,0.012641501456285923,0.012183491546638784,0.011694909058817017,0.014745907958147054,0.011472185691911581,0.010600852961200403,0.009913517672806066,0.013056197365514154,0.013627423499687286,0.010021871038050781,0.010207316444208595,0.010064576994055273,0.010381170248216243,0.012254706476069663,0.011547059279486554,0.009357385298003547,0.013657446047335367,0.013198744497484517,0.011257080883901338,0.011828538324746462,0.012435006081694018,0.011128109053686195,0.013686838493494707,0.010877648284429357,0.010710545979238326,0.010698424264232306,0.010255590152189511,0.009156570742012624,0.009109072494454586,0.009517195158929008,0.009524807879705508,0.012593197925370163
27.5,0.01091142557583123,0.008853184392056852,0.011026581359482677,0.01090488389272875,0.00799821430008293,0.01213101314114998,0.00787862000385393,0.010708134126789984,0.008518454081793704,0.010902983056864381,0.010452768651836752,0.010725612951128222,0.01040961966243546,0.007993972102039698,0.008850670176209798,0.01248185923661536,0.01068529217187667,0.012342390684913506,0.011354879700777065,0.008691521893386128,0.008067458598890133,0.009872428774401434,0.008149255556259824,0.009758706122458882,0.010101552947594126,0.011514027000282985,0.008322868198973122,0.011761019017418082,0.010709262291749875,0.010110137512229351,0.00937190035408136,0.010537985544543486,0.011051037183064227,0.010917404741234014,0.008740526795962062,0.01266434782345461,0.008312129676068087,0.0096622446126716,0.01133399341893868,0.008450592646230659,0.009078732398417898,0.007430098833480181,0.008142430883516513,0.010096604334789566,0.01055678079798046,0.009157876604450587,0.01138246511823435,0.009464681346798032,0.01163175776485032,0.008672273079878159,0.006406437351360087,0.010107569047088805,0.00930362070827898,0.010068932758328692,0.009153690056269962,0.00888938744627917,0.006781302228778624,0.008599139898712811,0.00954374966039527,0.00855977684198679,0.010156370743542434,0.00916687817982794,0.008550188598206766,0.010249626527315208,0.01205723966133484,0.009270831867103868,0.011215525279768629,0.010359951027742493,0.010838674214820095,0.010412754666161143,0.009989343020173111,0.012793694781626301,0.009719783640142613,0.008949451486922682,0.00831415882707467,0.011279484369194095,0.011820581143711798,0.008448640806034755,0.008607733417486649,0.008389978108631948,0.008695206677863911,0.01042264816309259,0.009845691247171726,0.007764059929269669,0.011819224905734775,0.011378715857429127,0.009545619480351196,0.010046979935304233,0.010720947662279427,0.009367016914271525,0.011799617699292955,0.009147271064372029,0.009034706528733389,0.008992775727025924,0.008597539163322059,0.0075819508785326785,0.0075986575398239034,0.00799494960030427,0.00797781530350057,0.010818532949821432
28.0,0.009307702445059325,0.007411834823165821,0.009363496999907028,0.00935906813001023,0.006602258752559592,0.010465487981487134,0.006477641981521798,0.009137469418506235,0.0070858869844076956,0.009314996903209877,0.008863558255247981,0.009116348818827653,0.008837603895932349,0.006635984962233326,0.007383941205534331,0.010758485199665893,0.009106099583612231,0.01063404793052412,0.009728541346814557,0.007259804241425441,0.006685873222024882,0.008317115112179306,0.0067738194635384805,0.008263366838552309,0.008566426054534467,0.00981905738104724,0.006913032068631196,0.01009076738571863,0.009157871455516975,0.008560684534389022,0.007901852890562408,0.009001261176433371,0.009439525099027186,0.009272143520433826,0.007375305451632261,0.010947113624777889,0.0069033638096838885,0.008195919211725364,0.00971608264420337,0.007062024553806928,0.0076415154297888675,0.00613684568136774,0.0067283164305323015,0.008577592105287383,0.00896388151954421,0.007728555854863287,0.009742010161885157,0.00799676619289087,0.010026725255424081,0.007281199657349524,0.005169199225741634,0.008609751709671532,0.007823908818602999,0.008562717259186047,0.007690270422530863,0.007444139420184622,0.005530585947195736,0.007167201356479835,0.00807068176557271,0.007120826634977962,0.00862202189078532,0.007757425525394053,0.007109685143925767,0.008693813507012413,0.010371011002796799,0.007777097803767642,0.009527795411830048,0.008806551593133734,0.009229650069492232,0.008837849212407833,0.008474247934809219,0.011027863490330579,0.008174784344446259,0.007499989386192706,0.006920065880155022,0.009682171420643907,0.010189095419763056,0.007070736802127707,0.007205956122417511,0.006937859054699763,0.007226277392951473,0.008800081618456449,0.008337008335230647,0.006389699628981272,0.010162715632672983,0.009745161769346112,0.008036048036555563,0.008471940357568547,0.00918408055874897,0.007824130085399325,0.010104588619690765,0.007633169819032422,0.007564623292967064,0.0075012676155225945,0.007152068750502279,0.0062266422798050195,0.00629002622982454,0.006666917000427493,0.006631731122754541,0.00923199132984292
